# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_1.data.R
# init = 2 (Default)
# random
#   seed = 1286197944 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_1.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,p_strength,p_strength_m_log,p_strength_sd_log,g_strength,g_strength_m_log,g_strength_sd_log
-2868.91,0,0.305326,0,1,1,2869.4,356.984,5.86233,-3.65359,0.571529,-0.887004,0.646559,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2870.19,356.984,5.86233,-3.65359,1.13393,1.6381,0.32749,0.123194,-22.034,-0.325718
-2868.91,3.5556e-92,0.305326,1,2,1,2871.44,356.984,5.86233,-3.65359,-1.06599,-0.252075,2.24788,0.123194,-22.034,-0.325718
-2868.91,2.99098e-164,0.305326,1,2,1,2870.17,356.984,5.86233,-3.65359,-1.03604,-0.550561,1.26739,0.123194,-22.034,-0.325718
-2868.91,2.01521e-87,0.305326,1,3,1,2869.85,356.984,5.86233,-3.65359,-0.593239,1.43431,-0.960209,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2869.66,356.984,5.86233,-3.65359,-0.42983,-1.7232,0.456281,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2869.2,356.984,5.86233,-3.65359,0.543349,-0.533626,-0.429522,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2870.45,356.984,5.86233,-3.65359,-0.9964,2.14369,-0.49739,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2870.01,356.984,5.86233,-3.65359,0.260363,-1.84688,1.04837,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2869.84,356.984,5.86233,-3.65359,0.183317,-1.75284,0.928863,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2869.21,356.984,5.86233,-3.65359,0.68763,-0.38622,-0.126529,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2869.33,356.984,5.86233,-3.65359,0.0563054,-1.22849,0.590046,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2869.43,356.984,5.86233,-3.65359,0.44827,1.16819,-0.620785,0.123194,-22.034,-0.325718
-2868.91,8.39512e-185,0.305326,1,2,1,2870.16,356.984,5.86233,-3.65359,1.27378,-1.18036,0.418563,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2870.31,356.984,5.86233,-3.65359,-1.15311,0.459315,1.275,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,0,1,1,2869.38,356.984,5.86233,-3.65359,0.230069,1.51194,-0.0845098,0.123194,-22.034,-0.325718
-2868.91,0,0.305326,1,2,1,2869.19,356.984,5.86233,-3.65359,0.309873,-1.04663,-0.186246,0.123194,-22.034,-0.325718
-2868.93,0.496755,0.305326,1,1,0,2871.92,357.088,5.86347,-3.74895,-0.268565,-3.87559,0.366653,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.14,357.088,5.86347,-3.74895,0.139736,-2.4708,-0.246231,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.61,357.088,5.86347,-3.74895,0.711798,0.550911,0.938418,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.09,357.088,5.86347,-3.74895,-1.46916,2.18024,-0.258158,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.19,357.088,5.86347,-3.74895,0.075753,-1.01501,-0.391083,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.38,357.088,5.86347,-3.74895,-0.862258,0.225074,0.222435,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.87,357.088,5.86347,-3.74895,1.25892,0.854248,-2.26525,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.22,357.088,5.86347,-3.74895,0.493778,0.559638,-0.47815,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.52,357.088,5.86347,-3.74895,-0.833415,-0.264944,-1.78113,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.42,357.088,5.86347,-3.74895,-0.324556,1.61747,-1.57484,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.18,357.088,5.86347,-3.74895,1.77303,-0.876063,-0.926375,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.31,357.088,5.86347,-3.74895,-0.444503,-1.01244,0.413482,0.215642,-25.3234,-0.356533
-2868.93,8.82793e-85,0.305326,1,2,1,2870.48,357.088,5.86347,-3.74895,0.14525,-1.87904,1.51441,0.215642,-25.3234,-0.356533
-2868.93,5.10985e-122,0.305326,1,2,1,2870.77,357.088,5.86347,-3.74895,-1.11468,-1.88368,1.09803,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.08,357.088,5.86347,-3.74895,-0.939424,1.55655,0.694053,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2868.99,357.088,5.86347,-3.74895,0.0783165,-0.0638713,-0.368006,0.215642,-25.3234,-0.356533
-2868.93,2.54948e-119,0.305326,1,2,1,2870.24,357.088,5.86347,-3.74895,-0.54424,-1.9022,1.09272,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.93,357.088,5.86347,-3.74895,0.553727,-0.0511837,-1.49054,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.35,357.088,5.86347,-3.74895,0.404275,-1.06361,-1.72572,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.86,357.088,5.86347,-3.74895,0.56196,-1.82275,1.72652,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.28,357.088,5.86347,-3.74895,0.239801,-3.54367,2.26324,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.91,357.088,5.86347,-3.74895,-1.51135,1.86293,0.183169,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.72,357.088,5.86347,-3.74895,-0.42095,-1.82304,-0.335894,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2868.98,357.088,5.86347,-3.74895,0.16429,-0.41969,-0.0120285,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.24,357.088,5.86347,-3.74895,-0.0691118,2.38686,-0.745598,0.215642,-25.3234,-0.356533
-2868.93,4.09101e-110,0.305326,1,2,1,2871.83,357.088,5.86347,-3.74895,-1.76021,2.03991,-0.966187,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.09,357.088,5.86347,-3.74895,-0.157867,0.831148,0.145166,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.66,357.088,5.86347,-3.74895,0.197516,-0.189642,-1.37481,0.215642,-25.3234,-0.356533
-2868.93,2.40231e-128,0.305326,1,2,1,2870.32,357.088,5.86347,-3.74895,-0.766564,-2.13918,0.674342,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.26,357.088,5.86347,-3.74895,-0.964724,0.973807,1.29161,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.6,357.088,5.86347,-3.74895,-0.656106,0.642081,0.961549,0.215642,-25.3234,-0.356533
-2868.93,2.59961e-269,0.305326,1,2,1,2869.91,357.088,5.86347,-3.74895,0.801,1.30107,-0.873859,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.3,357.088,5.86347,-3.74895,1.32367,1.28839,0.396323,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.56,357.088,5.86347,-3.74895,-0.508444,0.76942,0.999637,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.09,357.088,5.86347,-3.74895,-0.318823,0.68281,0.105851,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.18,357.088,5.86347,-3.74895,2.03443,-1.56424,-1.96384,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.35,357.088,5.86347,-3.74895,0.684546,-1.95263,-1.06665,0.215642,-25.3234,-0.356533
-2868.93,3.39463e-76,0.305326,1,2,1,2870.41,357.088,5.86347,-3.74895,-0.413493,-2.59613,0.467837,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.18,357.088,5.86347,-3.74895,0.0267315,0.339331,-0.778903,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870,357.088,5.86347,-3.74895,-0.255609,-0.292747,-1.65038,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.64,357.088,5.86347,-3.74895,-0.684391,-1.20467,-0.652161,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.15,357.088,5.86347,-3.74895,0.364928,-0.852714,0.0984823,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.25,357.088,5.86347,-3.74895,0.918411,-1.99454,0.436215,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.82,357.088,5.86347,-3.74895,0.820531,-1.48826,-0.46185,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,1,2,1,2870.82,357.088,5.86347,-3.74895,-1.48658,-0.55878,1.24667,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.45,357.088,5.86347,-3.74895,0.454181,-0.583228,0.944977,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.04,357.088,5.86347,-3.74895,0.792136,-4.167,1.04378,0.215642,-25.3234,-0.356533
-2868.93,1.46219e-209,0.305326,1,2,1,2871.04,357.088,5.86347,-3.74895,-0.413868,-2.81004,-1.14302,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.87,357.088,5.86347,-3.74895,-0.0323888,-3.03815,0.649914,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2872.74,357.088,5.86347,-3.74895,0.614144,2.22179,-2.66735,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.91,357.088,5.86347,-3.74895,1.7938,2.44518,-0.165068,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.68,357.088,5.86347,-3.74895,0.848475,1.29884,-0.170361,0.215642,-25.3234,-0.356533
-2868.93,4.78572e-225,0.305326,1,2,1,2870.67,357.088,5.86347,-3.74895,1.23167,2.138,-0.0449322,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.98,357.088,5.86347,-3.74895,0.598166,-0.320311,-1.49227,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.33,357.088,5.86347,-3.74895,1.14064,0.848071,1.18902,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.9,357.088,5.86347,-3.74895,0.978596,-2.10476,-2.05858,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.95,357.088,5.86347,-3.74895,0.258742,0.617894,1.56563,0.215642,-25.3234,-0.356533
-2868.93,1.46255e-65,0.305326,1,2,1,2870.68,357.088,5.86347,-3.74895,0.134459,-2.04334,1.58508,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.44,357.088,5.86347,-3.74895,0.634632,-0.1477,0.862791,0.215642,-25.3234,-0.356533
-2868.93,7.11719e-50,0.305326,1,2,1,2871.79,357.088,5.86347,-3.74895,0.227517,3.32853,1.37085,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2872.15,357.088,5.86347,-3.74895,0.993816,3.54627,-0.793848,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2872.13,357.088,5.86347,-3.74895,-1.45134,1.182,2.16627,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.06,357.088,5.86347,-3.74895,-0.278631,0.443473,-0.326902,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.27,357.088,5.86347,-3.74895,-1.10777,1.02416,1.08465,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.74,357.088,5.86347,-3.74895,0.180015,2.86748,-0.748441,0.215642,-25.3234,-0.356533
-2868.93,2.4126e-17,0.305326,1,1,0,2872.61,357.088,5.86347,-3.74895,0.431947,-4.28017,0.339335,0.215642,-25.3234,-0.356533
-2868.93,7.70659e-86,0.305326,1,2,1,2870.24,357.088,5.86347,-3.74895,0.155063,2.45442,-0.60233,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.02,357.088,5.86347,-3.74895,-0.341785,0.32264,-0.113076,0.215642,-25.3234,-0.356533
-2868.93,6.24571e-290,0.305326,1,2,1,2871.43,357.088,5.86347,-3.74895,1.84596,-1.15495,0.918417,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.13,357.088,5.86347,-3.74895,0.920075,1.71108,0.653947,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.61,357.088,5.86347,-3.74895,-0.564938,-1.52611,-0.352542,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,1,2,1,2869.91,357.088,5.86347,-3.74895,0.141471,2.09557,0.570745,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.69,357.088,5.86347,-3.74895,1.58106,1.33783,0.0487742,0.215642,-25.3234,-0.356533
-2868.93,2.19568e-218,0.305326,1,2,1,2872.46,357.088,5.86347,-3.74895,-0.170965,0.959529,2.99857,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.12,357.088,5.86347,-3.74895,-0.435842,0.719231,-1.62509,0.215642,-25.3234,-0.356533
-2868.93,8.76801e-58,0.305326,1,2,1,2871.47,357.088,5.86347,-3.74895,0.845515,-3.14955,-0.765747,0.215642,-25.3234,-0.356533
-2868.93,4.62667e-314,0.305326,1,2,1,2871.73,357.088,5.86347,-3.74895,-1.24419,-0.517521,-2.24298,0.215642,-25.3234,-0.356533
-2868.93,1.09181e-229,0.305326,1,2,1,2870.44,357.088,5.86347,-3.74895,-1.18172,-1.84048,0.43173,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.11,357.088,5.86347,-3.74895,0.104235,-0.767901,-1.68396,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.05,357.088,5.86347,-3.74895,-0.698365,-0.125028,-1.49816,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.21,357.088,5.86347,-3.74895,1.27293,0.755674,1.83944,0.215642,-25.3234,-0.356533
-2868.93,1.30226e-187,0.305326,1,2,1,2872.36,357.088,5.86347,-3.74895,1.94749,-0.799262,1.76863,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.11,357.088,5.86347,-3.74895,0.334745,0.296315,0.502727,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.1,357.088,5.86347,-3.74895,-1.38229,2.35216,-0.224348,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.36,357.088,5.86347,-3.74895,-0.693858,0.191006,-0.61986,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.72,357.088,5.86347,-3.74895,-1.14933,-0.455933,-0.0783012,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.75,357.088,5.86347,-3.74895,-0.0707936,1.88003,0.607743,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.48,357.088,5.86347,-3.74895,0.643743,0.984185,-0.578332,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.7,357.088,5.86347,-3.74895,0.979538,0.00823774,-0.776945,0.215642,-25.3234,-0.356533
-2868.93,8.67506e-234,0.305326,1,2,1,2870.38,357.088,5.86347,-3.74895,0.273507,-2.52909,-0.673848,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.56,357.088,5.86347,-3.74895,-1.06233,2.33003,1.59742,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.04,357.088,5.86347,-3.74895,-0.408132,2.0742,-0.702431,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.12,357.088,5.86347,-3.74895,-0.0403582,-0.489418,-0.609635,0.215642,-25.3234,-0.356533
-2868.93,1.95587e-304,0.305326,1,2,1,2871.2,357.088,5.86347,-3.74895,-1.33406,0.0569852,-1.84464,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.55,357.088,5.86347,-3.74895,0.0994467,1.53949,0.648364,0.215642,-25.3234,-0.356533
-2868.93,7.96339e-83,0.305326,2,4,1,2871.47,357.088,5.86347,-3.74895,0.755175,1.30954,-2.25082,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.98,357.088,5.86347,-3.74895,0.628288,-2.05203,0.189969,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.2,357.088,5.86347,-3.74895,1.44652,-0.596532,-0.226066,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.01,357.088,5.86347,-3.74895,0.202234,0.369786,-0.265533,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.4,357.088,5.86347,-3.74895,-1.28829,-0.879372,-1.01579,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2872.98,357.088,5.86347,-3.74895,0.101808,-2.17261,-2.9042,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.68,357.088,5.86347,-3.74895,0.790761,-0.547327,-0.947737,0.215642,-25.3234,-0.356533
-2868.93,8.39201e-196,0.305326,1,2,1,2872.39,357.088,5.86347,-3.74895,1.39028,0.14261,2.52443,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.2,357.088,5.86347,-3.74895,-0.6304,-0.284907,0.246308,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.43,357.088,5.86347,-3.74895,2.74022,-0.559701,0.721636,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.41,357.088,5.86347,-3.74895,0.573338,-0.817262,-0.662718,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,1,2,1,2870.1,357.088,5.86347,-3.74895,0.200715,2.19998,0.75719,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.51,357.088,5.86347,-3.74895,-0.742958,1.07603,-0.316028,0.215642,-25.3234,-0.356533
-2868.93,9.45909e-14,0.305326,1,2,1,2871.88,357.088,5.86347,-3.74895,1.114,3.1361,-0.977244,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.29,357.088,5.86347,-3.74895,0.42065,-1.12671,-0.195455,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,1,2,1,2871.48,357.088,5.86347,-3.74895,0.271728,-1.09106,-2.47785,0.215642,-25.3234,-0.356533
-2868.93,1.03182e-241,0.305326,1,2,1,2869.8,357.088,5.86347,-3.74895,0.231478,-0.963098,1.3308,0.215642,-25.3234,-0.356533
-2868.93,3.47847e-74,0.305326,1,2,1,2872.92,357.088,5.86347,-3.74895,2.06643,-2.01184,1.4625,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.87,357.088,5.86347,-3.74895,-0.608142,-2.73615,-1.86094,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.06,357.088,5.86347,-3.74895,-1.93202,-0.229714,0.0485928,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,1,2,1,2869.76,357.088,5.86347,-3.74895,0.610799,-1.78141,-0.0640966,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.61,357.088,5.86347,-3.74895,-0.273371,-1.81231,-0.010555,0.215642,-25.3234,-0.356533
-2868.93,1.90133e-231,0.305326,1,2,1,2869.85,357.088,5.86347,-3.74895,0.428601,-1.0847,1.25983,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.76,357.088,5.86347,-3.74895,0.141609,1.65167,-0.885461,0.215642,-25.3234,-0.356533
-2868.93,5.37368e-266,0.305326,1,2,1,2869.91,357.088,5.86347,-3.74895,-0.819382,1.40064,-0.766511,0.215642,-25.3234,-0.356533
-2868.93,4.73279e-49,0.305326,1,2,1,2871.03,357.088,5.86347,-3.74895,0.0924007,-3.17057,-0.640462,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.48,357.088,5.86347,-3.74895,-0.289152,-1.5568,-0.288702,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2872.07,357.088,5.86347,-3.74895,-1.57121,-2.99823,-0.119492,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.73,357.088,5.86347,-3.74895,-0.649461,-0.197487,-2.04678,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.04,357.088,5.86347,-3.74895,0.351538,-0.399691,-0.0912856,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.6,357.088,5.86347,-3.74895,0.795536,-2.03481,-1.17327,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.14,357.088,5.86347,-3.74895,0.0331694,0.894899,0.3725,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2873.42,357.088,5.86347,-3.74895,1.45719,-0.444874,2.9612,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.44,357.088,5.86347,-3.74895,-0.732941,1.00771,0.103744,0.215642,-25.3234,-0.356533
-2868.93,7.70361e-32,0.305326,1,2,1,2871.58,357.088,5.86347,-3.74895,-0.69447,2.40045,-1.84885,0.215642,-25.3234,-0.356533
-2868.93,1.01566e-110,0.305326,1,2,1,2870.19,357.088,5.86347,-3.74895,0.231598,-1.86568,1.21978,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2871.72,357.088,5.86347,-3.74895,-1.83082,-1.49323,-1.11555,0.215642,-25.3234,-0.356533
-2868.93,5.35263e-288,0.305326,1,2,1,2870.24,357.088,5.86347,-3.74895,-0.939112,2.04026,0.11673,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.32,357.088,5.86347,-3.74895,0.0764318,-0.766149,-0.854454,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.99,357.088,5.86347,-3.74895,0.387404,-1.64777,1.09995,0.215642,-25.3234,-0.356533
-2868.93,6.92035e-74,0.305326,1,2,1,2876.79,357.088,5.86347,-3.74895,-1.01665,0.921064,4.3767,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2868.98,357.088,5.86347,-3.74895,-0.257719,-0.123574,0.10308,0.215642,-25.3234,-0.356533
-2868.93,7.83418e-308,0.305326,1,2,1,2870.81,357.088,5.86347,-3.74895,-0.862306,0.117439,1.9818,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.78,357.088,5.86347,-3.74895,0.102817,-1.52078,-1.03655,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.23,357.088,5.86347,-3.74895,-1.04675,-0.418436,-1.31787,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.09,357.088,5.86347,-3.74895,-1.13562,-0.252758,1.06314,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,1,2,1,2869.68,357.088,5.86347,-3.74895,-0.160902,0.562387,-1.34715,0.215642,-25.3234,-0.356533
-2868.93,5.96499e-58,0.305326,1,2,1,2870.77,357.088,5.86347,-3.74895,-0.573477,2.32243,-1.28017,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2876.91,357.088,5.86347,-3.74895,3.74234,0.293042,0.329004,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.31,357.088,5.86347,-3.74895,-0.584749,-0.734258,0.46256,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.8,357.088,5.86347,-3.74895,-0.57533,2.15171,1.45452,0.215642,-25.3234,-0.356533
-2868.93,6.85968e-223,0.305326,1,2,1,2870.47,357.088,5.86347,-3.74895,0.0184749,2.6112,0.777712,0.215642,-25.3234,-0.356533
-2868.93,6.10785e-15,0.305326,1,2,1,2871.36,357.088,5.86347,-3.74895,0.480506,3.05002,-1.17131,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.11,357.088,5.86347,-3.74895,0.288581,-0.306759,0.541687,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.2,357.088,5.86347,-3.74895,-0.0520821,2.38331,0.685344,0.215642,-25.3234,-0.356533
-2868.93,3.43363e-47,0.305326,1,2,1,2871.31,357.088,5.86347,-3.74895,0.997952,-2.39775,1.38124,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.25,357.088,5.86347,-3.74895,0.452085,-0.329161,-0.700975,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.13,357.088,5.86347,-3.74895,-0.632808,-0.702961,-1.53891,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.72,357.088,5.86347,-3.74895,1.13437,-0.443508,0.246567,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.08,357.088,5.86347,-3.74895,-0.0454706,-1.78582,-1.19591,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,1,2,1,2869.88,357.088,5.86347,-3.74895,0.509493,0.0734784,-1.46366,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2870.94,357.088,5.86347,-3.74895,1.55147,-1.15385,-1.0188,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.05,357.088,5.86347,-3.74895,0.290619,0.583358,0.0268072,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2869.34,357.088,5.86347,-3.74895,0.0639404,-1.18465,-0.598573,0.215642,-25.3234,-0.356533
-2868.93,5.3873e-215,0.305326,1,2,1,2869.8,357.088,5.86347,-3.74895,-0.00661303,1.13884,-1.29398,0.215642,-25.3234,-0.356533
-2868.93,2.17434e-156,0.305326,1,2,1,2870.51,357.088,5.86347,-3.74895,-0.564572,1.0027,-1.79739,0.215642,-25.3234,-0.356533
-2868.93,0,0.305326,0,1,1,2876.1,357.088,5.86347,-3.74895,-3.35362,-1.92446,-0.504837,0.215642,-25.3234,-0.356533
