# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# start_datetime = 2022-09-16 08:52:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_1.data.R
# init = 2 (Default)
# random
#   seed = 1286197944 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_1.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,strength_post_pred
# Adaptation terminated
# Step size = 0.305326
# Diagonal elements of inverse mass matrix:
# 1.13052, 0.385089, 0.741755
-2868.93,7.70659e-86,0.305326,1,2,1,2870.24,357.088,5.86347,0.0235424,349.134
-2868.93,0,0.305326,0,1,1,2869.02,357.088,5.86347,0.0235424,344.145
-2868.93,6.24571e-290,0.305326,1,2,1,2871.43,357.088,5.86347,0.0235424,349.457
-2868.93,0,0.305326,0,1,1,2870.13,357.088,5.86347,0.0235424,359.421
-2868.93,0,0.305326,0,1,1,2869.61,357.088,5.86347,0.0235424,350.926
-2868.93,0,0.305326,1,2,1,2869.91,357.088,5.86347,0.0235424,342.485
-2868.93,0,0.305326,0,1,1,2870.69,357.088,5.86347,0.0235424,352.186
-2868.93,2.19568e-218,0.305326,1,2,1,2872.46,357.088,5.86347,0.0235424,368.379
-2868.93,0,0.305326,0,1,1,2870.12,357.088,5.86347,0.0235424,344.822
-2868.93,8.76801e-58,0.305326,1,2,1,2871.47,357.088,5.86347,0.0235424,348.496
-2868.93,4.62667e-314,0.305326,1,2,1,2871.73,357.088,5.86347,0.0235424,363.003
-2868.93,1.09181e-229,0.305326,1,2,1,2870.44,357.088,5.86347,0.0235424,360.436
-2868.93,0,0.305326,0,1,1,2870.11,357.088,5.86347,0.0235424,347.826
-2868.93,0,0.305326,0,1,1,2870.05,357.088,5.86347,0.0235424,347.54
-2868.93,0,0.305326,0,1,1,2871.21,357.088,5.86347,0.0235424,347.741
-2868.93,1.30226e-187,0.305326,1,2,1,2872.36,357.088,5.86347,0.0235424,359.566
-2868.93,0,0.305326,0,1,1,2869.11,357.088,5.86347,0.0235424,353.933
-2868.93,0,0.305326,0,1,1,2871.1,357.088,5.86347,0.0235424,347.65
-2868.93,0,0.305326,0,1,1,2869.36,357.088,5.86347,0.0235424,343.576
-2868.93,0,0.305326,0,1,1,2869.72,357.088,5.86347,0.0235424,354.498
-2868.93,0,0.305326,0,1,1,2869.75,357.088,5.86347,0.0235424,342.575
-2868.93,0,0.305326,0,1,1,2869.48,357.088,5.86347,0.0235424,356.526
-2868.93,0,0.305326,0,1,1,2869.7,357.088,5.86347,0.0235424,353.188
-2868.93,8.67506e-234,0.305326,1,2,1,2870.38,357.088,5.86347,0.0235424,338.623
-2868.93,0,0.305326,0,1,1,2871.56,357.088,5.86347,0.0235424,346.205
-2868.93,0,0.305326,0,1,1,2870.04,357.088,5.86347,0.0235424,348.637
-2868.93,0,0.305326,0,1,1,2869.12,357.088,5.86347,0.0235424,347.095
-2868.93,1.95587e-304,0.305326,1,2,1,2871.2,357.088,5.86347,0.0235424,350.384
-2868.93,0,0.305326,0,1,1,2869.55,357.088,5.86347,0.0235424,354.43
-2868.93,7.96339e-83,0.305326,2,4,1,2871.47,357.088,5.86347,0.0235424,342.199
-2868.93,0,0.305326,0,1,1,2869.98,357.088,5.86347,0.0235424,350.589
-2868.93,0,0.305326,0,1,1,2870.2,357.088,5.86347,0.0235424,342.106
-2868.93,0,0.305326,0,1,1,2869.01,357.088,5.86347,0.0235424,352.848
-2868.93,0,0.305326,0,1,1,2870.4,357.088,5.86347,0.0235424,338.455
-2868.93,0,0.305326,0,1,1,2872.98,357.088,5.86347,0.0235424,333.228
-2868.93,0,0.305326,0,1,1,2869.68,357.088,5.86347,0.0235424,365.71
-2868.93,8.39201e-196,0.305326,1,2,1,2872.39,357.088,5.86347,0.0235424,363.875
-2868.93,0,0.305326,0,1,1,2869.2,357.088,5.86347,0.0235424,344.14
-2868.93,0,0.305326,0,1,1,2873.43,357.088,5.86347,0.0235424,369.299
-2868.93,0,0.305326,0,1,1,2869.41,357.088,5.86347,0.0235424,360.038
-2868.93,0,0.305326,1,2,1,2870.1,357.088,5.86347,0.0235424,348.493
-2868.93,0,0.305326,0,1,1,2869.51,357.088,5.86347,0.0235424,366.032
-2868.93,9.45909e-14,0.305326,1,2,1,2871.88,357.088,5.86347,0.0235424,362.114
-2868.93,0,0.305326,0,1,1,2869.29,357.088,5.86347,0.0235424,345.894
-2868.93,0,0.305326,1,2,1,2871.48,357.088,5.86347,0.0235424,363.593
-2868.93,1.03182e-241,0.305326,1,2,1,2869.8,357.088,5.86347,0.0235424,352.645
-2868.93,3.47847e-74,0.305326,1,2,1,2872.92,357.088,5.86347,0.0235424,339.281
-2868.93,0,0.305326,0,1,1,2871.87,357.088,5.86347,0.0235424,352.299
-2868.93,0,0.305326,0,1,1,2871.06,357.088,5.86347,0.0235424,366.054
-2868.93,0,0.305326,1,2,1,2869.76,357.088,5.86347,0.0235424,353.391
-2868.93,0,0.305326,0,1,1,2869.61,357.088,5.86347,0.0235424,344.571
-2868.93,1.90133e-231,0.305326,1,2,1,2869.85,357.088,5.86347,0.0235424,350.838
-2868.93,0,0.305326,0,1,1,2869.76,357.088,5.86347,0.0235424,360.158
-2868.93,5.37368e-266,0.305326,1,2,1,2869.91,357.088,5.86347,0.0235424,376.433
-2868.93,4.73279e-49,0.305326,1,2,1,2871.03,357.088,5.86347,0.0235424,358.151
-2868.93,0,0.305326,0,1,1,2869.48,357.088,5.86347,0.0235424,353.942
-2868.93,0,0.305326,0,1,1,2872.07,357.088,5.86347,0.0235424,340.586
-2868.93,0,0.305326,0,1,1,2870.73,357.088,5.86347,0.0235424,343.305
-2868.93,0,0.305326,0,1,1,2869.04,357.088,5.86347,0.0235424,353.982
-2868.93,0,0.305326,0,1,1,2870.6,357.088,5.86347,0.0235424,348.016
-2868.93,0,0.305326,0,1,1,2869.14,357.088,5.86347,0.0235424,349.17
-2868.93,0,0.305326,0,1,1,2873.42,357.088,5.86347,0.0235424,355.782
-2868.93,0,0.305326,0,1,1,2869.44,357.088,5.86347,0.0235424,355.338
-2868.93,7.70361e-32,0.305326,1,2,1,2871.58,357.088,5.86347,0.0235424,347.588
-2868.93,1.01566e-110,0.305326,1,2,1,2870.19,357.088,5.86347,0.0235424,345.085
-2868.93,0,0.305326,0,1,1,2871.72,357.088,5.86347,0.0235424,343.602
-2868.93,5.35263e-288,0.305326,1,2,1,2870.24,357.088,5.86347,0.0235424,344.959
-2868.93,0,0.305326,0,1,1,2869.32,357.088,5.86347,0.0235424,359.089
-2868.93,0,0.305326,0,1,1,2869.99,357.088,5.86347,0.0235424,361.167
-2868.93,6.92035e-74,0.305326,1,2,1,2876.79,357.088,5.86347,0.0235424,352.284
-2868.93,0,0.305326,0,1,1,2868.98,357.088,5.86347,0.0235424,354.381
-2868.93,7.83418e-308,0.305326,1,2,1,2870.81,357.088,5.86347,0.0235424,353.443
-2868.93,0,0.305326,0,1,1,2869.78,357.088,5.86347,0.0235424,346.441
-2868.93,0,0.305326,0,1,1,2870.23,357.088,5.86347,0.0235424,353.796
-2868.93,0,0.305326,0,1,1,2870.09,357.088,5.86347,0.0235424,353.661
-2868.93,0,0.305326,1,2,1,2869.68,357.088,5.86347,0.0235424,336.673
-2868.93,5.96499e-58,0.305326,1,2,1,2870.77,357.088,5.86347,0.0235424,354.171
-2868.93,0,0.305326,0,1,1,2876.91,357.088,5.86347,0.0235424,360.633
-2868.93,0,0.305326,0,1,1,2869.31,357.088,5.86347,0.0235424,369.113
-2868.93,0,0.305326,0,1,1,2870.8,357.088,5.86347,0.0235424,354.474
-2868.93,6.85968e-223,0.305326,1,2,1,2870.47,357.088,5.86347,0.0235424,357.073
-2868.93,6.10785e-15,0.305326,1,2,1,2871.36,357.088,5.86347,0.0235424,341.623
-2868.93,0,0.305326,0,1,1,2869.11,357.088,5.86347,0.0235424,352.888
-2868.93,0,0.305326,0,1,1,2870.2,357.088,5.86347,0.0235424,351.047
-2868.93,3.43363e-47,0.305326,1,2,1,2871.31,357.088,5.86347,0.0235424,346.033
-2868.93,0,0.305326,0,1,1,2869.25,357.088,5.86347,0.0235424,353.216
-2868.93,0,0.305326,0,1,1,2870.13,357.088,5.86347,0.0235424,361.86
-2868.93,0,0.305326,0,1,1,2869.72,357.088,5.86347,0.0235424,346.867
-2868.93,0,0.305326,0,1,1,2870.08,357.088,5.86347,0.0235424,344.193
-2868.93,0,0.305326,1,2,1,2869.88,357.088,5.86347,0.0235424,345.554
-2868.93,0,0.305326,0,1,1,2870.94,357.088,5.86347,0.0235424,357.822
-2868.93,0,0.305326,0,1,1,2869.05,357.088,5.86347,0.0235424,346.543
-2868.93,0,0.305326,0,1,1,2869.34,357.088,5.86347,0.0235424,365.915
-2868.93,5.3873e-215,0.305326,1,2,1,2869.8,357.088,5.86347,0.0235424,345.192
-2868.93,2.17434e-156,0.305326,1,2,1,2870.51,357.088,5.86347,0.0235424,351.452
-2868.93,0,0.305326,0,1,1,2876.1,357.088,5.86347,0.0235424,349.944
-2868.93,0,0.305326,0,1,1,2869.88,357.088,5.86347,0.0235424,344.458
-2868.93,0,0.305326,0,1,1,2870.67,357.088,5.86347,0.0235424,347.64
-2868.93,0,0.305326,0,1,1,2870.4,357.088,5.86347,0.0235424,343.489
-2868.93,0,0.305326,0,1,1,2870.08,357.088,5.86347,0.0235424,358.937
-2868.93,0,0.305326,0,1,1,2869.84,357.088,5.86347,0.0235424,361.653
-2868.93,0,0.305326,0,1,1,2870.89,357.088,5.86347,0.0235424,360.697
-2868.93,3.19593e-204,0.305326,1,2,1,2871.5,357.088,5.86347,0.0235424,343.59
-2868.93,0,0.305326,0,1,1,2869.83,357.088,5.86347,0.0235424,356.368
-2868.93,0,0.305326,0,1,1,2872.02,357.088,5.86347,0.0235424,350.921
-2868.93,0,0.305326,0,1,1,2871.4,357.088,5.86347,0.0235424,352.677
-2868.93,0,0.305326,0,1,1,2869.38,357.088,5.86347,0.0235424,354.514
-2868.93,2.36593e-108,0.305326,1,3,1,2870.9,357.088,5.86347,0.0235424,343.797
-2868.93,0,0.305326,0,1,1,2869.44,357.088,5.86347,0.0235424,339.96
-2868.93,4.60936e-209,0.305326,1,2,1,2869.72,357.088,5.86347,0.0235424,338.542
-2868.93,0,0.305326,0,1,1,2869.38,357.088,5.86347,0.0235424,354.294
-2868.93,0,0.305326,0,1,1,2870.64,357.088,5.86347,0.0235424,358.59
-2868.93,0,0.305326,0,1,1,2873.13,357.088,5.86347,0.0235424,358.995
-2868.93,0,0.305326,0,1,1,2873.81,357.088,5.86347,0.0235424,352.363
-2868.93,1.84101e-65,0.305326,1,2,1,2871.58,357.088,5.86347,0.0235424,359.184
-2868.93,0,0.305326,0,1,1,2869.16,357.088,5.86347,0.0235424,348.032
-2868.93,9.78391e-222,0.305326,1,1,0,2874.03,357.088,5.86347,0.0235424,370.12
-2868.93,0,0.305326,0,1,1,2870.03,357.088,5.86347,0.0235424,347.763
-2868.93,0,0.305326,0,1,1,2877.29,357.088,5.86347,0.0235424,349.983
-2868.93,0,0.305326,0,1,1,2873.58,357.088,5.86347,0.0235424,348.74
-2868.93,0,0.305326,0,1,1,2871.86,357.088,5.86347,0.0235424,341.482
-2868.93,0,0.305326,0,1,1,2874.58,357.088,5.86347,0.0235424,339.104
-2868.93,0,0.305326,0,1,1,2871.27,357.088,5.86347,0.0235424,340.29
-2868.93,0,0.305326,0,1,1,2869.53,357.088,5.86347,0.0235424,356.654
-2868.93,0,0.305326,0,1,1,2873.47,357.088,5.86347,0.0235424,352.573
-2868.93,0,0.305326,0,1,1,2869.78,357.088,5.86347,0.0235424,369.243
-2868.93,0,0.305326,0,1,1,2869.51,357.088,5.86347,0.0235424,353.554
-2868.93,0,0.305326,0,1,1,2870.22,357.088,5.86347,0.0235424,335.342
-2868.93,0,0.305326,0,1,1,2874.23,357.088,5.86347,0.0235424,362.236
-2868.93,0,0.305326,0,1,1,2869.8,357.088,5.86347,0.0235424,359.466
-2868.75,0.5,0.305326,1,2,1,2869.48,356.803,5.87551,0.029221,368.405
-2868.75,0,0.305326,0,1,1,2871.12,356.803,5.87551,0.029221,359.801
-2868.75,0.128522,0.305326,1,3,1,2869.95,356.803,5.87551,0.029221,355.404
-2868.75,2.70282e-259,0.305326,1,1,0,2870.4,356.803,5.87551,0.029221,345.066
-2868.75,3.00153e-96,0.305326,1,1,0,2869.37,356.803,5.87551,0.029221,346.088
-2868.75,0.0657671,0.305326,1,3,1,2870.93,356.803,5.87551,0.029221,359.707
-2868.75,7.49169e-10,0.305326,1,2,1,2869.69,356.803,5.87551,0.029221,356.127
-2868.75,2.67878e-11,0.305326,1,2,1,2869.87,356.803,5.87551,0.029221,341.095
-2868.75,2.09299e-08,0.305326,1,2,1,2870.28,356.803,5.87551,0.029221,356.653
-2868.75,6.47021e-24,0.305326,1,2,1,2873.16,356.803,5.87551,0.029221,360.204
-2868.75,1.15681e-52,0.305326,1,1,0,2869.03,356.803,5.87551,0.029221,359.9
-2868.75,6.30505e-112,0.305326,1,1,0,2869.41,356.803,5.87551,0.029221,355.16
-2868.75,0.274536,0.305326,1,3,0,2868.91,356.803,5.87551,0.029221,377.583
-2868.75,1.11175e-160,0.305326,1,1,0,2870.42,356.803,5.87551,0.029221,377.393
-2868.75,1.66586e-39,0.305326,1,1,0,2868.99,356.803,5.87551,0.029221,370.495
-2868.75,2.90919e-13,0.305326,1,2,1,2872.38,356.803,5.87551,0.029221,349.525
-2868.75,8.65924e-11,0.305326,1,1,0,2868.86,356.803,5.87551,0.029221,359.194
-2868.75,0,0.305326,1,1,0,2871.22,356.803,5.87551,0.029221,349.348
-2868.75,1.60871e-86,0.305326,1,1,0,2870.24,356.803,5.87551,0.029221,357.321
-2868.75,1.54493e-28,0.305326,1,1,0,2869.99,356.803,5.87551,0.029221,354.297
-2868.75,0.0989048,0.305326,1,3,1,2869.41,356.803,5.87551,0.029221,360.469
-2868.75,2.47093e-07,0.305326,1,2,1,2872.63,356.803,5.87551,0.029221,349.322
-2868.75,6.66272e-54,0.305326,1,1,0,2870.66,356.803,5.87551,0.029221,348.199
-2868.87,0.128903,0.305326,2,6,1,2870.9,357.335,5.88843,0.0386216,382.912
-2869,0.37874,0.305326,1,2,1,2869.84,357.578,5.86648,0.0327444,365.835
-2869,0,0.305326,1,1,0,2869.9,357.578,5.86648,0.0327444,338.524
-2869,3.203e-35,0.305326,1,3,1,2870.23,357.578,5.86648,0.0327444,363.896
-2869,0.0426949,0.305326,1,3,1,2870.61,357.578,5.86648,0.0327444,350.377
-2869,2.61091e-06,0.305326,1,2,1,2869.39,357.578,5.86648,0.0327444,338.425
-2869,0,0.305326,0,1,1,2872.86,357.578,5.86648,0.0327444,368.862
-2869,0,0.305326,0,1,1,2871.08,357.578,5.86648,0.0327444,341.831
-2869,1.61867e-60,0.305326,1,3,1,2871.02,357.578,5.86648,0.0327444,357.695
-2869,1.03229e-06,0.305326,1,1,0,2870.42,357.578,5.86648,0.0327444,358.674
-2869,3.32066e-14,0.305326,1,2,1,2869.22,357.578,5.86648,0.0327444,347.227
-2869,5.13213e-49,0.305326,1,3,1,2869.26,357.578,5.86648,0.0327444,351.648
-2869,0,0.305326,0,1,1,2869.8,357.578,5.86648,0.0327444,343.369
-2869,0,0.305326,0,1,1,2870.29,357.578,5.86648,0.0327444,350.023
-2869,0,0.305326,0,1,1,2870.79,357.578,5.86648,0.0327444,356.942
-2869,1.07959e-09,0.305326,1,2,1,2870.96,357.578,5.86648,0.0327444,349.911
-2869,0,0.305326,0,1,1,2870.62,357.578,5.86648,0.0327444,351.008
-2869,1.34604e-91,0.305326,1,3,1,2872.7,357.578,5.86648,0.0327444,330.551
-2869,2.30098e-13,0.305326,1,3,1,2869.56,357.578,5.86648,0.0327444,362.838
-2868.8,0.5,0.305326,1,2,1,2870.59,357.205,5.87834,0.0482624,352.316
-2868.8,0.0144163,0.305326,1,3,1,2869.19,357.205,5.87834,0.0482624,345.445
-2868.8,0.0108849,0.305326,1,3,1,2869.38,357.205,5.87834,0.0482624,326.303
-2868.8,1.5914e-82,0.305326,1,1,0,2870.73,357.205,5.87834,0.0482624,369.31
-2868.8,1.26515e-76,0.305326,1,1,0,2870.92,357.205,5.87834,0.0482624,362.73
-2868.8,2.85239e-70,0.305326,1,1,0,2870.32,357.205,5.87834,0.0482624,366.039
-2868.8,9.05169e-20,0.305326,1,1,0,2869.33,357.205,5.87834,0.0482624,348.63
-2868.86,0.326499,0.305326,1,3,1,2871.5,356.444,5.88014,0.0488417,374.573
-2868.86,0,0.305326,1,1,0,2872.44,356.444,5.88014,0.0488417,350.598
-2868.86,0.010261,0.305326,1,2,1,2870.58,356.444,5.88014,0.0488417,369.172
-2868.86,9.84819e-77,0.305326,1,1,0,2870.34,356.444,5.88014,0.0488417,319.318
-2868.91,0.186187,0.305326,3,8,1,2869.69,356.451,5.85252,0.067025,372.286
-2868.96,0.334856,0.305326,1,3,0,2869.18,356.272,5.86244,0.0750789,382.665
-2868.96,1.25766e-15,0.305326,2,3,0,2874.71,356.272,5.86244,0.0750789,394.715
-2868.98,0.35718,0.305326,2,4,1,2872.7,356.822,5.84062,0.275643,344.611
-2869.3,0.755118,0.305326,3,14,1,2869.59,357.658,5.72392,0.400114,800.751
-2869.3,0.862279,0.305326,1,3,0,2871.5,357.658,5.72392,0.400114,142.902
-2869.97,0.987959,0.305326,3,7,0,2870.4,358.443,5.76914,0.347802,174.431
-2870.75,0.893807,0.305326,3,7,0,2873.04,358.473,5.05458,0.669824,162.078
-2869.83,0.962356,0.305326,4,15,0,2872.14,356.684,4.90894,1.04323,92.3757
-2873.07,0.97758,0.305326,2,7,0,2876.14,356.23,4.27402,4.21487,8911.43
-2872.65,1,0.305326,2,3,0,2873.14,356.335,4.34336,3.89318,2187.55
-2869.78,0.977472,0.305326,3,7,0,2873.31,356.181,5.15621,0.719682,735.875
-2869.25,0.933632,0.305326,4,31,1,2870.09,356.994,5.71718,0.161647,359.051
-2869.07,0.558897,0.305326,3,7,0,2870.85,357.199,5.9479,0.173276,416.989
-2869.05,0.93018,0.305326,4,15,0,2869.87,356.538,5.78114,0.150873,295.012
-2871.62,0.35171,0.305326,2,3,0,2872.03,356.563,5.49565,0.156663,235.611
-2871.03,0.963784,0.305326,3,7,0,2872.07,356.033,6.39493,1.34353,234.808
-2870.43,0.9916,0.305326,4,15,0,2873.45,357.248,6.41526,0.84567,1103.9
-2870.37,0.995665,0.305326,2,7,0,2871.31,357.551,6.36655,0.659948,541.225
-2869.58,0.990636,0.305326,3,15,0,2870.74,356.372,5.40286,0.915695,32.7211
-2870.23,0.9923,0.305326,3,7,0,2870.6,356.636,6.2957,0.365741,382.236
-2869.85,0.985389,0.305326,3,7,0,2871.01,356.33,5.15896,0.568481,118.258
-2869.28,0.999472,0.305326,4,15,0,2870.13,357.31,5.93604,0.43703,366.426
-2871.33,0.973519,0.305326,3,7,0,2872.15,359.149,6.02193,0.413787,199.376
-2869.09,0.999188,0.305326,3,15,0,2872.09,356.51,5.72876,0.299868,631.078
-2869.6,0.994966,0.305326,4,15,0,2869.78,356.814,5.59568,1.04343,101.651
-2869.51,0.995461,0.305326,4,15,0,2870.16,356.669,5.39005,0.937387,193.992
-2869.84,0.983123,0.305326,3,7,0,2870.87,357.51,5.11971,0.634095,213.846
-2871.24,0.996449,0.305326,3,7,0,2871.34,358.16,4.71999,2.08332,3.55552
-2869.95,0.991552,0.305326,4,15,0,2871.9,357.76,5.58274,1.12486,753.524
-2868.96,0.994358,0.305326,3,15,0,2870.86,357.197,5.8786,0.206538,439.24
-2869.94,0.927211,0.305326,3,7,0,2870.24,357.59,5.62629,0.174829,299.625
-2869.16,1,0.305326,2,3,0,2870.07,357.33,5.96179,0.172767,361.082
-2869.54,0.853866,0.305326,3,15,0,2870.33,357.678,5.54226,0.345092,360.521
-2869.71,0.822013,0.305326,3,7,0,2870.18,357.811,5.75856,0.105989,347.653
-2869.71,0.0578325,0.305326,1,3,0,2871.71,357.811,5.75856,0.105989,302.378
-2870.79,0.390399,0.305326,4,15,0,2872,356.932,4.54967,2.16296,16.3923
-2871.12,0.955648,0.305326,3,15,0,2872.82,357.829,4.73818,0.599503,111.706
-2872.06,1,0.305326,3,7,0,2872.5,358.615,4.91074,2.47681,170.668
-2870.04,1,0.305326,3,7,0,2872.43,356.673,4.76499,0.910111,48.7434
-2869.36,0.995773,0.305326,4,15,0,2870.65,356.531,5.94522,0.516531,502.7
-2870.17,0.981652,0.305326,3,7,0,2870.4,355.701,5.61267,0.199501,218.391
-2870.17,0.000135582,0.305326,2,3,0,2875.42,355.701,5.61267,0.199501,206.025
-2869.52,0.503582,0.305326,3,15,0,2872.32,356.187,5.99715,0.150394,348.553
-2868.97,0.969517,0.305326,4,15,0,2869.87,357.319,5.83263,0.189394,461.081
-2869.27,0.913003,0.305326,1,3,0,2869.56,357.19,6.00516,0.205811,280.43
-2868.95,0.967448,0.305326,2,7,0,2870.57,356.694,5.80031,0.208936,255.928
-2869.13,0.976701,0.305326,4,19,0,2869.2,356.741,5.76871,0.128198,261.205
-2869.42,0.4,0.305326,2,5,1,2874.72,357.561,5.51949,0.602232,211.791
-2872.97,0.887807,0.305326,3,15,0,2873.44,356.473,7.06261,2.30034,63.5675
-2873.31,0.994378,0.305326,3,7,0,2875.18,357.969,7.25814,0.969877,1769.29
-2869.98,0.985243,0.305326,3,11,0,2874.65,356.93,4.77714,1.18829,120.003
-2869.27,0.945945,0.305326,3,11,0,2872.11,356.914,5.5626,0.335034,287.642
-2869.12,0.290468,0.305326,3,7,0,2871.73,356.206,5.80419,0.142443,320.469
-2869.95,0.858371,0.305326,2,7,0,2870.43,355.863,6.00865,0.128559,302.611
-2869.74,0.787891,0.305326,3,11,0,2870.15,357.782,5.94529,0.647944,462.326
-2870.43,0.971067,0.305326,3,7,0,2871.86,356.409,5.54937,1.82267,158.782
-2869.92,0.992824,0.305326,3,15,0,2871.51,356.819,5.00392,1.38374,28.4746
-2869.54,0.998339,0.305326,3,7,0,2870.25,357.342,5.25584,0.747836,619.347
-2869.95,0.987061,0.305326,3,15,0,2870.51,355.76,5.71637,0.81069,227.476
-2870.11,0.992556,0.305326,3,15,0,2870.89,355.281,5.7134,0.350397,361.494
-2868.89,0.989876,0.305326,3,7,0,2870.38,356.646,5.87383,0.147307,347.9
-2869.82,0.567245,0.305326,3,7,0,2870.8,357.299,5.08036,1.20247,45.9795
-2869.54,0.933426,0.305326,3,15,0,2870.57,356.201,6.03112,0.395919,279.777
-2870.12,0.991904,0.305326,4,15,0,2870.97,355.628,5.27859,0.607514,136.045
-2871.05,0.97646,0.305326,3,7,0,2872.25,357.297,4.90015,2.57744,32.4442
-2869.32,0.888223,0.305326,3,9,0,2871.92,357.483,5.77209,0.538037,475.841
-2869.26,0.999482,0.305326,3,7,0,2869.47,357.286,5.54647,0.501115,107.275
-2869.26,0.990997,0.305326,4,23,0,2869.87,356.465,5.96094,0.115714,446.391
-2869.65,0.0830314,0.305326,2,6,1,2874.3,356.283,5.35899,0.936926,299.912
-2871.6,0.957388,0.305326,3,7,0,2872.88,355.9,4.98236,2.80827,26.9684
-2869.53,1,0.305326,3,7,0,2871.75,356.521,5.44611,0.922207,1066.36
-2871.15,0.942832,0.305326,2,7,0,2873.03,358.045,5.37255,0.255626,206.645
-2871.03,0.995314,0.305326,4,15,0,2873.25,358.914,5.418,0.440129,229.334
-2870.43,0.999714,0.305326,4,15,0,2872.22,355.345,5.37117,0.464193,124.113
-2870.36,1,0.305326,3,7,0,2870.65,355.227,5.52811,0.577858,452.275
-2871.35,0.989989,0.305326,3,7,0,2871.91,355.173,5.37139,1.6936,1283.03
-2870.2,0.972631,0.305326,3,15,0,2874.44,355.195,5.93831,0.18318,340.809
-2869.33,0.940491,0.305326,3,15,0,2870.76,357.346,6.01255,0.309326,569.635
-2869.05,0.999048,0.305326,3,15,0,2869.72,356.713,5.89038,0.306442,294.597
-2869.61,0.870441,0.305326,3,7,0,2871.54,356.081,5.98596,0.488205,648.485
-2869.5,0.998921,0.305326,3,7,0,2869.74,356.451,5.46657,0.373683,377.426
-2869.48,0.999132,0.305326,3,11,0,2869.72,356.655,5.45932,0.367174,222.458
-2869.32,0.998188,0.305326,3,11,0,2869.72,356.642,5.49082,0.663633,600.644
-2870.04,0.981785,0.305326,2,7,0,2870.79,356.264,5.45304,1.39344,855.868
-2869.93,0.960731,0.305326,3,11,0,2871.81,356.98,5.49067,0.247662,312.669
-2871.2,1,0.305326,3,7,0,2871.32,358.236,5.93352,1.72223,999.827
-2869.97,0.999836,0.305326,3,7,0,2871.46,358.145,5.81455,0.686528,537.896
-2869.67,0.986431,0.305326,3,15,0,2871.45,356.609,5.14715,0.640607,70.8208
-2869.64,0.998211,0.305326,3,7,0,2869.8,356.808,5.17429,0.597394,246.677
-2869.94,0.976494,0.305326,3,15,0,2870.68,357.196,4.83429,1.12038,114.309
-2869.56,0.924474,0.305326,2,7,0,2873.76,357.401,5.25029,0.717776,149.73
-2870.22,0.963266,0.305326,3,7,0,2871.14,357.716,5.05985,0.563738,102.336
-2870.34,1,0.305326,3,7,0,2871.07,358.329,6.00895,0.674771,1388.66
-2869.02,0.97555,0.305326,4,15,0,2872.08,356.741,5.93685,0.135711,311.013
-2869.02,0.128444,0.305326,2,3,0,2872.53,356.741,5.93685,0.135711,426.036
-2870.23,0.660053,0.305326,4,15,0,2871.28,355.58,5.55205,0.980293,343.455
-2870.29,0.700155,0.305326,3,15,0,2871.34,355.165,5.67545,0.340999,245.909
-2872.34,0.514614,0.305326,2,7,0,2879.48,354.136,5.54428,0.65715,243.58
-2873.1,0.978359,0.305326,3,7,0,2874.46,354.324,5.29095,0.310744,211.77
-2872.33,1,0.305326,2,3,0,2872.99,354.425,5.35636,0.343188,106.832
-2870.18,0.998469,0.305326,3,7,0,2873.04,356.491,5.7192,1.51148,270.445
-2869.81,0.700931,0.305326,2,7,0,2872.46,357.722,6.11795,0.348586,247.083
-2871.41,0.984929,0.305326,3,7,0,2871.97,358.442,5.50835,0.196131,258.066
-2872.18,0.290424,0.305326,4,15,0,2874.25,357.624,6.83939,1.80988,5110.53
-2872.1,0.971608,0.305326,3,7,0,2873.82,357.219,6.74713,0.466754,868.453
-2870.29,1,0.305326,3,7,0,2872.4,357.232,4.8523,1.71982,34.5002
-2870.68,0.74221,0.305326,3,15,0,2872.09,358.184,5.24388,1.58513,1041.5
-2870.95,0.995889,0.305326,3,15,0,2872.55,358.671,5.80594,1.04615,443.425
-2870.81,0.979248,0.305326,3,15,0,2871.33,358.324,6.03141,1.13474,132.285
