# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# start_datetime = 2022-09-16 08:52:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_3.data.R
# init = 2 (Default)
# random
#   seed = 1286198000 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_3.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_3.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,strength_post_pred
# Adaptation terminated
# Step size = 0.361486
# Diagonal elements of inverse mass matrix:
# 1.12195, 0.527609, 0.581203
-2869.12,0.368038,0.361486,1,3,0,2869.39,356.625,5.763,0.141892,364.9
-2870.05,0.415447,0.361486,1,3,0,2870.39,356.641,6.10191,0.166256,483.845
-2869.06,0.801248,0.361486,2,3,0,2870.78,356.938,5.95065,0.215916,332.921
-2869.06,0.999304,0.361486,3,9,0,2869.2,356.329,5.80187,0.203233,375.685
-2869.47,0.788598,0.361486,2,5,0,2870.05,356.645,6.05923,0.230943,469.39
-2869.19,1,0.361486,4,15,0,2869.44,357.251,5.91177,0.391833,469.42
-2871.48,0.762484,0.361486,3,15,0,2872.67,356.383,5.3752,0.213469,211.967
-2872.08,0.999857,0.361486,4,15,0,2874.35,358.923,6.42407,0.482203,884.705
-2870.42,1,0.361486,3,7,0,2872.35,358.461,5.71546,0.845964,687.609
-2869.59,0.987206,0.361486,2,7,0,2871.88,357.022,5.38761,1.06578,1190.86
-2869.4,0.996289,0.361486,4,15,0,2870.1,356.48,5.4304,0.698503,249.817
-2869.97,0.998336,0.361486,4,15,0,2870.07,356.518,4.95423,1.33509,235.665
-2870.19,0.992972,0.361486,2,3,0,2870.27,356.257,4.95306,1.49103,100.974
-2870.62,0.994341,0.361486,3,7,0,2870.85,355.835,4.61885,1.19141,59.7043
-2870.93,0.921534,0.361486,2,7,0,2873.24,356.954,5.27634,2.52596,1065.44
-2869.88,0.817623,0.361486,2,7,1,2872.85,357.042,5.44202,1.38717,112.724
-2869.76,0.968702,0.361486,3,7,0,2871.4,356.65,6.06502,0.807744,523.535
-2871.55,0.970935,0.361486,4,15,0,2872,355.122,6.24338,1.10675,712.167
-2872.62,0.976482,0.361486,2,3,0,2872.79,355.001,6.70955,1.0378,493.901
-2871.03,0.968453,0.361486,3,7,0,2873.26,355.225,6.24155,0.588817,183.491
-2871.22,0.996701,0.361486,2,3,0,2872.91,355.781,5.45438,0.206438,247.026
-2870.24,0.963794,0.361486,2,3,0,2871.49,356.062,5.54763,0.206435,342.275
-2869.61,1,0.361486,2,3,0,2870.1,356.025,5.63961,0.227997,367.82
-2869.13,0.973868,0.361486,2,7,0,2869.88,356.319,5.89224,0.252632,301.27
-2869.57,0.563022,0.361486,2,5,0,2871.17,356.14,5.39569,0.626203,136.662
-2875.56,0.764166,0.361486,3,7,0,2878.86,356.675,7.86397,0.960226,855.667
-2870.63,1,0.361486,3,15,0,2875.73,356.171,4.4816,1.53351,115.167
-2870.69,1,0.361486,3,7,0,2870.82,356.317,4.40357,1.63113,18.1409
-2871.44,0.853851,0.361486,3,7,0,2873.91,356.559,4.26635,0.808524,55.9214
-2875.48,0.598838,0.361486,3,7,0,2877.32,356.533,4.40553,0.407879,85.5177
-2874.22,1,0.361486,3,7,0,2875.28,357.996,6.96306,3.43941,1988.72
-2873.7,1,0.361486,3,7,0,2874.44,357.859,7.05669,2.80222,1.90437
-2870.93,0.815304,0.361486,2,7,0,2874.63,358.025,6.1938,1.35471,736.528
-2870.36,1,0.361486,3,7,0,2871.31,356.648,4.65335,0.817173,52.754
-2870.54,0.997545,0.361486,3,7,0,2871.65,355.541,4.91912,0.930274,307.965
-2870.55,0.992907,0.361486,3,15,0,2871.72,356.448,4.44445,1.05179,391.005
-2870.15,0.97141,0.361486,3,7,0,2871.67,357.358,5.00142,1.585,1712.59
-2871.61,0.989084,0.361486,4,15,0,2872.47,356.667,3.85209,1.22395,128.038
-2871.47,1,0.361486,3,7,0,2872.45,357.473,4.21658,2.47858,1.70629
-2871.12,0.997978,0.361486,3,7,0,2871.92,357.613,4.68733,2.42077,1108.95
-2870.57,0.79937,0.361486,3,11,0,2872.84,357.509,6.43411,0.846329,525.789
-2869.73,1,0.361486,3,7,0,2870.99,357.644,5.2546,0.919042,195.462
-2870.52,0.943519,0.361486,3,7,0,2871.68,357.463,4.90739,0.562271,94.5234
-2869.7,0.995658,0.361486,2,7,0,2872.39,355.926,5.43994,0.673218,93.4343
-2869.16,0.99855,0.361486,3,7,0,2869.86,356.949,5.97212,0.297223,305.252
-2869.27,0.884696,0.361486,2,5,0,2870.28,357.804,5.89836,0.212018,396.846
-2869.01,0.782292,0.361486,2,7,0,2869.95,356.991,5.77945,0.322416,283.584
-2869.17,0.974714,0.361486,2,7,0,2869.63,357.357,5.90868,0.340394,466.371
-2870.31,0.967332,0.361486,3,11,0,2870.45,355.219,5.65595,0.257118,300.061
-2870.49,0.973763,0.361486,2,3,0,2870.69,355.305,6.07194,0.264691,403.296
-2869.86,0.997257,0.361486,3,7,0,2872.48,355.704,5.55802,0.67516,168.726
-2869.19,0.783869,0.361486,3,11,0,2870.17,357.678,5.83811,0.256288,401.811
-2869.2,0.825893,0.361486,2,7,0,2870.37,356.931,5.98918,0.305779,314.71
-2868.92,0.839474,0.361486,3,7,0,2869.85,356.845,5.83053,0.220665,242.865
-2870.32,0.894743,0.361486,4,15,0,2870.49,358.232,5.24109,0.530908,223.981
-2872.17,0.916062,0.361486,3,7,0,2875.37,359.322,5.89033,1.11069,542.466
-2870.91,0.660856,0.361486,2,6,1,2873.55,359.047,5.8236,0.395176,429.948
-2871.85,0.987522,0.361486,4,15,0,2874.01,354.648,5.17223,0.509574,54.0053
-2869.55,0.999631,0.361486,4,15,0,2872.95,357.447,5.99973,0.575032,445.297
-2871.64,0.979641,0.361486,3,7,0,2871.96,358.75,5.72772,1.68032,302.507
-2869.52,0.998492,0.361486,3,7,0,2872.36,356.2,5.95283,0.516394,433.401
-2872.78,0.638647,0.361486,3,7,0,2873.56,358.241,6.36879,0.214365,475.336
-2869.57,0.918224,0.361486,2,3,0,2871.73,358.171,5.80291,0.216819,404.067
-2873.67,0.943112,0.361486,3,7,0,2874.28,360.245,5.77438,0.566057,135.784
-2871.92,0.938865,0.361486,3,7,0,2877.32,358.805,4.40794,1.46022,95.9669
-2874.47,0.935529,0.361486,3,7,0,2876.16,360.149,4.54591,1.13497,28.8516
-2870.4,0.991721,0.361486,3,7,0,2875.08,356.311,5.41218,1.80616,366.355
-2869.48,1,0.361486,3,7,0,2870.52,356.518,5.63109,0.838043,393.752
-2870.33,0.964775,0.361486,3,7,0,2871.15,356.2,5.34588,0.314403,148.422
-2870.34,1,0.361486,3,7,0,2870.69,355.857,6.18315,0.78188,623.394
-2869.6,0.971709,0.361486,3,15,0,2870.81,356.197,5.58155,0.261937,229.443
-2868.99,0.992466,0.361486,2,7,0,2871.99,357.08,5.76478,0.242763,321.406
-2869.02,0.758567,0.361486,2,3,0,2870.06,356.732,5.76914,0.166368,246.313
-2869.63,0.979639,0.361486,3,15,0,2870.02,356.212,5.82729,0.756295,325.269
-2868.94,0.912619,0.361486,4,15,0,2869.93,356.702,5.89945,0.175312,297.759
-2868.94,0.0285157,0.361486,3,7,0,2871.11,356.702,5.89945,0.175312,264.417
-2869.37,0.716051,0.361486,4,15,0,2869.95,356.244,5.55484,0.429728,327.338
-2869.16,0.998094,0.361486,3,7,0,2869.47,357.017,5.96395,0.325565,488.232
-2870.06,0.696105,0.361486,3,7,0,2873,357.287,4.90488,1.42604,82.6152
-2869.54,0.999586,0.361486,3,7,0,2870.13,357.037,5.42121,1.0049,239.346
-2869.98,0.892254,0.361486,3,9,0,2870.36,356.881,6.12899,0.198051,375.81
-2869.98,0.0259012,0.361486,2,3,0,2872.19,356.881,6.12899,0.198051,437.461
-2868.94,0.443712,0.361486,1,3,0,2869.84,356.996,5.79944,0.152522,255.485
-2869.17,0.367269,0.361486,3,15,0,2869.72,357.724,5.84143,0.193372,360.593
-2869.02,0.996628,0.361486,2,3,0,2869.18,357.448,5.85663,0.193883,299.164
-2869.27,0.874304,0.361486,2,7,0,2871.21,357.197,5.50558,0.537097,166.035
-2870.21,0.946207,0.361486,4,15,0,2871.55,357.357,5.05869,0.51175,62.668
-2873.04,0.753164,0.361486,3,7,0,2873.27,358.281,6.85969,2.11908,259.874
-2871.05,0.989665,0.361486,3,7,0,2874.47,358.453,5.32407,1.65355,1572.78
-2869.47,0.827287,0.361486,3,9,0,2871.43,357.298,5.98663,0.567078,416.606
-2872.05,0.960192,0.361486,3,7,0,2872.28,359.476,5.37119,0.808597,142.24
-2873.17,0.921453,0.361486,4,15,0,2874.84,354.193,6.12649,1.22722,584.197
-2870.15,0.991673,0.361486,2,7,0,2874.47,355.964,6.07793,0.851254,1619.04
-2871.18,0.753846,0.361486,2,7,0,2872.77,356.712,5.97158,2.35312,317.438
-2870.44,0.994867,0.361486,3,7,0,2871.7,356.852,5.96253,1.64276,418.054
-2872.08,0.97498,0.361486,3,7,0,2873.24,354.303,5.35565,0.63607,66.8246
-2871.69,0.999714,0.361486,2,3,0,2872.28,354.492,5.44467,0.754799,233.812
-2874.88,0.878494,0.361486,3,7,0,2878.74,359.527,6.84589,1.98946,13337.3
-2870.38,0.996193,0.361486,3,7,0,2877.01,355.829,6.05191,1.01215,5771.45
-2870.44,0.984765,0.361486,3,7,0,2871.9,357.987,5.06156,0.557697,393.957
-2870.08,0.885335,0.361486,3,7,0,2872.25,358.226,6.05982,0.368063,393.472
-2869.34,0.995535,0.361486,4,15,0,2870.98,356.902,5.41079,0.698099,201.944
-2869.39,0.993987,0.361486,3,15,0,2869.56,356.75,5.38861,0.512492,394.734
-2869.39,0.990917,0.361486,2,7,0,2870.36,357.226,5.38329,0.622508,228.637
-2869.75,0.974818,0.361486,3,11,0,2870.6,356.286,6.05199,0.171221,447.837
-2869.45,1,0.361486,3,15,0,2869.82,357.254,5.85492,0.706074,308.879
-2869.68,0.992901,0.361486,3,7,0,2869.94,356.438,5.18264,1.00508,173.26
-2872.28,0.973023,0.361486,3,7,0,2873.61,358.377,4.15191,2.4818,406.206
-2874.06,0.978962,0.361486,4,15,0,2875.83,354.418,3.77,1.48602,602.638
-2875.02,0.850419,0.361486,3,7,0,2877.85,356.055,4.28707,6.1081,0.000201909
-2873.1,0.863517,0.361486,3,7,0,2879.19,358.215,3.63328,2.83621,55.979
-2873.22,0.998254,0.361486,1,1,0,2873.27,358.277,3.59923,2.82719,0.125512
-2869.42,0.998596,0.361486,3,7,0,2874.08,357.51,5.60852,0.670175,210.003
-2870,0.908626,0.361486,3,7,0,2871.49,357.306,6.21464,0.322765,571.399
-2869.42,1,0.361486,2,3,0,2870.03,357.488,6.02491,0.327875,347.318
-2869.22,0.997894,0.361486,2,3,0,2869.49,357.608,5.86448,0.312254,237.12
-2869.5,0.981115,0.361486,2,3,0,2869.55,357.869,5.95359,0.313409,300.783
-2871.39,0.780955,0.361486,3,7,0,2872.1,355.816,6.37724,1.57495,1919.64
-2872.01,0.985855,0.361486,3,7,0,2872.62,357.309,4.16704,0.766241,113.555
-2873.01,0.993268,0.361486,3,15,0,2873.94,357.176,7.33345,1.32985,2877.42
-2872.09,1,0.361486,3,7,0,2873.7,358.047,6.7285,1.60294,70.0676
-2870,0.976659,0.361486,3,7,0,2872.37,357.678,5.57774,1.23456,51.9944
-2871.18,0.9134,0.361486,2,7,0,2875.77,355.47,5.0852,0.445978,179.501
-2869.99,1,0.361486,3,7,0,2871.26,355.955,6.14434,0.473062,395.094
-2870.13,0.998933,0.361486,3,7,0,2870.82,355.415,5.52847,0.600301,344.384
-2870.27,0.987955,0.361486,3,7,0,2871.4,355.815,5.42759,1.30942,1407.25
-2869.3,0.998317,0.361486,3,7,0,2870.49,357.372,5.54283,0.543647,241.856
-2869.6,0.631576,0.361486,3,11,1,2870.75,355.558,5.83103,0.115765,352.857
-2869.71,0.798345,0.361486,2,3,0,2869.8,355.471,5.90131,0.114455,370.435
-2869.71,0.0960143,0.361486,1,1,0,2869.92,355.471,5.90131,0.114455,385.411
-2869.71,0.0021003,0.361486,1,3,1,2870.4,355.471,5.90131,0.114455,389.443
-2869.71,0.419824,0.361486,1,3,0,2870.17,355.471,5.90131,0.114455,381.21
-2869.59,0.309697,0.361486,1,3,0,2870.17,355.718,5.93765,0.130615,315.537
-2869.59,0.128658,0.361486,3,15,0,2870.3,355.718,5.93765,0.130615,354.411
-2869.59,0.000139128,0.361486,1,1,0,2870.57,355.718,5.93765,0.130615,441.137
-2870.07,0.330202,0.361486,2,7,1,2872.55,358.128,6.0919,0.306474,555.874
-2871.68,0.999854,0.361486,4,15,0,2872.08,355.01,4.58302,1.0217,38.8672
-2871.05,0.998075,0.361486,3,7,0,2872.21,355.826,4.3242,1.38582,165.091
-2871.11,0.999968,0.361486,4,15,0,2871.48,356.284,4.17968,1.86223,28.5592
-2869.33,0.964941,0.361486,3,7,0,2872.06,357.779,5.88051,0.303279,376.512
-2869.09,0.694407,0.361486,2,7,0,2869.73,356.932,5.74488,0.168254,427.847
-2869.2,0.968739,0.361486,2,7,0,2871.91,356.004,5.84574,0.163617,384.174
-2869.71,0.817595,0.361486,3,15,0,2870.1,357.698,5.67933,0.871231,685.406
-2869.95,0.99857,0.361486,4,15,0,2870.06,357.987,5.50548,0.941574,174.845
-2870.61,0.993422,0.361486,3,7,0,2870.77,358.377,4.99128,1.07598,109.892
-2870.49,0.892269,0.361486,3,13,0,2871.26,355.208,5.99666,0.467023,671.781
-2870.76,0.983309,0.361486,3,7,0,2872.43,355.064,5.31666,0.663569,147.771
-2870.03,0.993103,0.361486,3,7,0,2871.69,356.218,5.05682,0.61634,910.126
-2869.83,0.999187,0.361486,2,3,0,2870.14,356.177,5.11406,0.72223,255.572
-2870.86,0.946725,0.361486,3,7,0,2871.12,356.696,6.60498,0.799626,165.307
-2870.52,1,0.361486,3,7,0,2871.02,356.583,6.47163,0.705319,222.353
-2870.18,1,0.361486,3,7,0,2871.46,357.873,5.66657,1.23687,1479.42
-2870.07,0.865903,0.361486,3,15,0,2870.85,357.046,5.5337,1.56049,579.546
-2871.63,0.985619,0.361486,3,7,0,2872.28,355.351,4.27139,1.39847,59.8043
-2872.61,0.992038,0.361486,3,7,0,2872.78,355.146,4.01697,2.19495,6.89677
-2871.74,0.923684,0.361486,3,7,0,2875.26,355.991,4.76116,2.97044,83.3125
-2872.52,0.966622,0.361486,3,15,0,2874.08,356.738,3.35143,1.65889,25.1788
-2873.69,0.917508,0.361486,3,7,0,2874.21,356.736,3.41113,3.87948,87.7297
-2870,0.995713,0.361486,3,7,0,2874.71,357.251,4.79843,0.941396,191.693
-2870.51,0.986369,0.361486,3,7,0,2871.14,357.848,6.34191,0.713371,381.609
-2869.56,0.994792,0.361486,2,7,0,2871.18,356.904,5.86642,0.854473,241.595
-2869.15,0.837161,0.361486,2,7,0,2870.05,356.753,5.62232,0.452441,277.236
-2869.36,0.974513,0.361486,3,15,0,2869.86,356.55,6.02934,0.234264,532.957
-2869.55,0.945391,0.361486,1,3,0,2869.9,356.729,6.09811,0.272845,343.227
-2872.36,0.637054,0.361486,2,3,0,2872.66,356.594,6.49796,0.273024,548.643
-2870.04,1,0.361486,3,7,0,2872.98,355.893,5.39947,1.11721,279.261
-2869.33,0.999684,0.361486,3,7,0,2870.19,357.491,5.62601,0.558255,103.651
-2869.46,0.84786,0.361486,2,7,0,2870.7,357.22,5.63572,0.841577,161.813
-2873.93,0.89324,0.361486,3,7,0,2874.61,358.968,6.61417,2.55669,3654.57
-2872.21,0.993922,0.361486,3,7,0,2875.27,358.266,6.38745,2.15313,1809.15
-2871.7,0.969839,0.361486,4,15,0,2875.05,358.889,6.34432,0.579969,614.909
-2871.61,0.98904,0.361486,3,7,0,2872.33,358.586,6.45095,0.537037,415.882
-2871.19,0.985601,0.361486,3,7,0,2872.14,358.047,5.1862,0.349637,128.28
-2872,0.731562,0.361486,1,1,0,2872.34,358.119,5.12585,0.321711,122.856
-2872.7,0.721519,0.361486,3,7,0,2875.62,357.824,7.13009,1.29711,894.635
-2871.63,0.912828,0.361486,3,7,0,2876.71,355.495,6.08128,1.90646,302.827
-2871.38,0.98339,0.361486,3,7,0,2873.15,356.03,4.76585,0.53109,123.62
-2869.87,0.832669,0.361486,2,3,0,2872.63,356.196,5.19394,0.551602,52.8046
-2871.68,0.797679,0.361486,2,7,0,2873.62,358.271,6.41022,1.54903,175.733
-2870.18,0.999567,0.361486,3,7,0,2872.8,357.436,5.01509,1.58512,123.87
-2870.03,0.970908,0.361486,3,11,0,2871.84,355.486,5.97018,0.384704,279.373
-2869.58,0.950427,0.361486,3,11,0,2871.28,356.788,5.13588,0.856061,43.518
-2870.32,0.917749,0.361486,3,7,0,2871.61,357.205,6.40022,0.622582,590.138
-2874.76,0.860738,0.361486,3,7,0,2876.02,357.268,5.21208,6.34593,4.70682
-2870.18,0.965521,0.361486,3,7,0,2876.64,355.457,5.71835,0.141789,286.277
-2870.18,2.2255e-06,0.361486,1,1,0,2873.47,355.457,5.71835,0.141789,274.399
-2869.52,0.94283,0.361486,4,15,0,2871.52,356.25,5.43951,0.732176,461.518
-2869.06,0.762169,0.361486,3,11,0,2869.93,356.457,5.90488,0.225646,258.103
-2870.58,0.96996,0.361486,3,7,0,2871.83,357.843,5.32512,1.79887,210.066
-2869.03,0.998486,0.361486,4,15,0,2870.85,356.71,5.73526,0.261378,267.073
-2869.3,0.644562,0.361486,2,7,0,2870.39,356.694,5.77525,0.633646,417.136
-2870.71,0.915683,0.361486,2,7,0,2873.7,358.527,5.05524,0.93715,32.9631
-2870.76,0.890904,0.361486,3,15,0,2872.92,358.736,5.6939,0.159954,364.132
-2870.09,0.340357,0.361486,1,3,0,2872.51,358.443,5.66443,0.269609,273.277
-2870.4,1,0.361486,4,15,0,2872.34,356.204,5.03248,0.51372,104.621
-2869.59,0.998289,0.361486,2,3,0,2870.66,356.5,5.23512,0.616004,339.916
-2870.15,0.993583,0.361486,3,7,0,2870.24,356.47,5.31199,1.62506,1272.09
-2870.33,0.998,0.361486,3,7,0,2870.42,356.353,5.41733,1.75163,12.4301
-2871.65,0.985404,0.361486,3,7,0,2872.22,355.96,4.86334,2.87903,20.3389
-2870.99,0.991931,0.361486,3,7,0,2872.88,356.701,5.73783,2.36416,2024.88
-2869.29,0.989633,0.361486,3,7,0,2871.11,356.374,5.57973,0.403561,265.43
-2869.6,0.521332,0.361486,2,3,0,2875.22,356.935,5.25678,0.521568,226.759
-2869.67,0.991213,0.361486,3,7,0,2870.18,357.706,5.55942,0.857642,80.7008
-2869.38,0.949415,0.361486,3,11,0,2869.87,356.493,6.03319,0.255545,423.441
-2869.64,0.98714,0.361486,3,11,0,2870.17,357.856,5.55641,0.34029,294.946
-2869.38,1,0.361486,3,7,0,2869.82,356.474,5.96328,0.484391,117.825
-2869.54,0.984622,0.361486,3,7,0,2870.4,356.004,5.81197,0.54113,549.753
-2869.22,0.995061,0.361486,2,7,0,2869.89,356.735,5.5407,0.5142,423.064
-2871.43,0.931298,0.361486,3,7,0,2872.61,359.33,5.77835,0.419761,333.065
-2872.33,0.96041,0.361486,3,7,0,2873.04,359.641,5.44614,0.4591,88.6549
-2872.98,0.942881,0.361486,3,15,0,2874.45,359.731,5.76833,1.16322,343.322
-2874.79,0.968816,0.361486,3,15,0,2878.28,357.147,7.82841,1.90767,11128.4
-2873.21,0.99807,0.361486,3,7,0,2875.4,356.387,7.15856,2.28016,4131.42
-2873.05,0.990864,0.361486,2,3,0,2873.69,356.211,6.91218,2.61324,12.7068
-2874.34,0.851342,0.361486,3,7,0,2877.22,356.474,4.8837,0.295966,150.942
-2869.62,1,0.361486,3,7,0,2874.06,357.224,5.77209,0.936447,99.8436
-2870.77,0.920189,0.361486,3,7,0,2873.33,354.872,5.63751,0.410042,292.126
-2868.98,0.604297,0.361486,3,11,0,2870.93,356.751,5.91539,0.197784,411.008
-2869.54,0.893363,0.361486,4,15,0,2869.65,356.444,5.28128,0.620376,167.019
-2869.78,0.999861,0.361486,3,7,0,2869.9,357.552,5.40164,1.10678,1327.78
-2870,0.991202,0.361486,4,15,0,2870.46,358.282,5.50627,0.548696,231.29
-2871.88,0.88637,0.361486,3,7,0,2873.21,359.617,5.79633,0.206561,300.523
-2874.12,0.696016,0.361486,3,7,0,2874.19,359.639,6.22208,0.173687,403.797
-2872.85,0.63269,0.361486,3,7,0,2874.03,360.051,5.89498,0.167464,482.287
-2874.88,0.17053,0.361486,2,3,0,2876.8,360.058,5.39526,0.230332,242.494
-2869.35,1,0.361486,3,15,0,2879.77,356.967,6.04987,0.321959,343.373
-2871.74,0.67717,0.361486,2,7,0,2873.5,355.471,6.29931,1.7008,110.18
-2870.61,0.989431,0.361486,3,7,0,2873.2,356.04,5.94274,1.52952,32.7596
-2870.03,0.99714,0.361486,3,7,0,2871.34,356.469,6.2731,0.535219,313.647
-2869.36,0.777004,0.361486,2,7,0,2871.25,356.33,5.97931,0.36998,314.657
-2870.98,0.935606,0.361486,3,9,0,2871.32,358.425,6.11329,0.168729,504.329
-2870.09,0.714292,0.361486,2,7,0,2871.35,358.281,5.54608,0.327193,246.536
-2870.34,0.999276,0.361486,4,15,0,2870.85,355.347,5.37026,0.572189,397.538
-2870.21,0.972498,0.361486,3,15,0,2870.87,355.246,5.82723,0.420342,326.194
-2869.38,0.729453,0.361486,3,11,0,2870.19,358.032,5.83553,0.134121,324.666
-2869.45,0.68164,0.361486,4,15,0,2869.99,356.154,5.86439,0.516221,291.207
-2869.24,0.999952,0.361486,3,7,0,2869.56,357.224,5.54905,0.500767,492.253
-2869.22,0.995109,0.361486,2,7,0,2869.67,356.507,5.59782,0.447116,252.165
-2869.29,0.812619,0.361486,2,3,0,2871.19,356.363,5.69968,0.199639,262.815
-2869.22,0.978942,0.361486,3,11,0,2869.7,357.719,5.85506,0.251183,300.986
-2869.58,0.995657,0.361486,3,7,0,2869.6,358.145,5.78892,0.270007,335.365
-2869.25,0.696326,0.361486,2,7,0,2870.33,357.777,5.8936,0.208828,292.548
-2869.25,0.0224115,0.361486,1,1,0,2872.02,357.777,5.8936,0.208828,245.2
-2869.21,0.992529,0.361486,2,3,0,2869.34,357.644,5.75957,0.218748,340.08
-2869.18,0.446415,0.361486,2,6,1,2872.5,357.283,5.84452,0.426252,457.125
-2869.03,0.987853,0.361486,4,15,0,2869.38,357.36,5.80516,0.237194,245.158
-2870.41,0.890942,0.361486,3,15,0,2871.09,358.076,5.65864,1.30135,520.588
-2869.92,0.991601,0.361486,4,15,0,2871.51,356.375,6.21331,0.457642,371.233
-2870.21,0.880657,0.361486,2,3,0,2872.3,357.804,5.34238,0.355543,198.726
-2870.3,0.988195,0.361486,3,7,0,2870.8,356.304,6.34677,0.62793,379.306
-2870.18,0.879616,0.361486,2,3,0,2873.06,357.074,6.35418,0.562486,494.908
-2869.21,1,0.361486,3,7,0,2870.19,356.707,5.7538,0.546605,224.085
-2869.09,0.996096,0.361486,4,15,0,2869.32,357.325,5.72841,0.286358,429.913
-2870.51,0.63169,0.361486,3,7,0,2872.64,358.076,5.19936,0.445819,100.869
-2869.8,1,0.361486,2,3,0,2870.51,357.906,5.39733,0.480309,298.865
-2870.01,0.997807,0.361486,4,15,0,2870.04,357.942,5.29345,0.492957,60.8921
-2869.86,0.944181,0.361486,3,7,0,2871.58,357.132,6.23022,0.543514,777.565
-2869.49,0.999138,0.361486,3,7,0,2870.07,357.638,5.48608,0.465027,127.205
-2869.36,0.999013,0.361486,3,11,0,2870.1,356.919,5.36783,0.668889,189.409
-2872.78,0.87497,0.361486,2,7,0,2877.25,357.555,6.63784,2.90293,1012.26
-2871.66,0.998125,0.361486,2,7,0,2872.88,357.093,6.4973,2.1442,10.1277
-2870.71,0.990171,0.361486,3,7,0,2872.79,356.336,5.38381,2.14706,232.868
-2870.5,0.98489,0.361486,2,7,0,2872.76,356.811,4.9364,2.0541,916.675
-2870.1,1,0.361486,3,7,0,2870.63,356.784,4.68756,0.986779,107.06
-2869.33,0.991277,0.361486,2,7,0,2870.45,357.185,5.48677,0.678758,256.294
-2870.36,0.958788,0.361486,2,3,0,2870.42,357.12,5.10368,0.437712,158.193
-2869.35,1,0.361486,2,7,0,2870.56,356.611,5.51994,0.726024,249.265
-2869.83,0.974228,0.361486,2,7,0,2870.19,357.193,5.06963,0.627202,199.73
-2869.09,0.999668,0.361486,4,15,0,2870.21,356.953,5.66691,0.375545,264.124
-2869.51,0.960795,0.361486,3,11,0,2870,357.239,5.42358,0.399908,211.181
-2869.94,0.822536,0.361486,3,7,0,2871.53,357.512,5.55429,1.27007,82.0414
-2870.44,0.973927,0.361486,4,15,0,2872.29,356.28,4.58263,0.967187,94.1761
-2870.77,0.991577,0.361486,3,7,0,2871.7,358.5,5.75913,1.13111,1000.58
-2869.11,0.995027,0.361486,3,7,0,2871.32,356.385,5.84275,0.303023,427.99
-2869.85,0.908644,0.361486,3,15,0,2870.46,355.955,6.03496,0.578483,724.882
-2869.42,0.984742,0.361486,3,15,0,2870.71,356.094,5.91496,0.398993,595.514
-2870.15,0.748004,0.361486,2,7,0,2870.92,356.169,5.75768,1.30113,75.6403
-2870.9,0.989695,0.361486,3,7,0,2871.58,358.334,4.68847,1.25342,342.869
-2870.79,0.981854,0.361486,3,15,0,2872.19,358.632,5.94676,0.815899,115.009
-2869.68,0.997191,0.361486,3,7,0,2871.18,357.404,5.14984,0.716611,494.75
-2871.32,0.98162,0.361486,3,7,0,2871.56,356.416,4.70519,2.7573,1618.85
-2870.58,0.994155,0.361486,3,7,0,2872.1,358.109,4.73852,1.11971,46.3415
-2870.33,0.852223,0.361486,3,15,1,2871.32,356.697,5.52171,1.82387,15.9858
-2869.04,0.997338,0.361486,3,7,0,2870.48,356.956,5.71461,0.335399,237.883
-2869.17,0.960379,0.361486,3,7,0,2869.45,357.255,5.69107,0.475853,258.156
-2869.86,0.95079,0.361486,2,3,0,2869.89,357.218,6.22184,0.524084,205.366
-2870.06,0.973901,0.361486,2,7,0,2870.44,357,6.2734,0.789659,357.906
-2870.47,0.967273,0.361486,2,7,0,2873.71,358.688,5.56549,0.409015,437.451
-2870.4,0.744933,0.361486,2,3,0,2873.25,357.842,5.31791,0.345583,130.126
-2871.79,0.73009,0.361486,3,7,0,2872.9,358.575,6.3682,0.330063,391.603
-2871.79,0.582543,0.361486,1,1,0,2873.39,358.575,6.3682,0.330063,492.401
-2869.81,1,0.361486,3,15,0,2871.72,356.259,6.12931,0.295871,448.885
-2870.97,0.871037,0.361486,3,15,0,2871.76,357.716,4.62554,2.13704,13.3325
