# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# start_datetime = 2022-09-16 08:52:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_4.data.R
# init = 2 (Default)
# random
#   seed = 1286198031 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_4.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_4.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,strength_post_pred
-2869.51,0.138861,0.586772,2,3,0,2871.6,356.884,5.52227,0.291325,348.69
-2872.74,0.611942,0.586772,2,5,0,2872.97,354.638,6.03918,1.79589,186.36
-2873.87,0.929553,0.586772,3,7,0,2876.25,356.708,6.98124,0.442641,1235.07
-2871.4,1,0.586772,3,7,0,2873.88,356.095,4.37713,0.783987,75.3794
-2870.58,0.775506,0.586772,3,7,0,2872.01,358.529,5.56977,0.248949,274.01
-2871.91,0.330262,0.586772,2,3,0,2873.65,359.001,5.16167,0.43525,223.605
-2870.4,1,0.586772,3,7,0,2872.4,357.285,6.34045,0.381996,768.617
-2871.8,0.694138,0.586772,3,7,0,2873.13,355.453,5.30687,0.264154,175.292
-2869.99,1,0.586772,2,7,0,2872.36,357.355,5.99709,1.0717,494.732
-2869.92,0.985246,0.586772,3,7,0,2870.92,356.644,5.96762,1.08704,1529.61
-2870.8,0.969756,0.586772,3,7,0,2871.29,356.718,4.26247,1.09882,47.6098
-2872.45,0.838792,0.586772,3,7,0,2872.55,356.705,4.25452,3.72995,2.76691
-2871.29,0.934996,0.586772,2,3,0,2873.29,357.042,4.39392,2.60103,3846.78
-2869.32,0.999765,0.586772,3,7,0,2871.16,356.826,5.42204,0.548576,293.731
-2870.24,0.982786,0.586772,3,7,0,2870.31,355.621,5.30436,1.04211,501.968
-2870.62,0.968878,0.586772,3,7,0,2871.2,356.556,5.4203,2.1211,116.196
-2872.06,0.891242,0.586772,3,7,0,2873.22,355.351,5.45428,2.64047,5294.11
-2870.3,0.719247,0.586772,2,7,1,2872.77,357.225,5.89912,1.52343,787.193
-2870.62,0.889663,0.586772,3,7,0,2872.24,356.091,5.37356,0.274254,268.756
-2871.03,1,0.586772,2,3,0,2871.36,355.733,6.29177,0.293041,555.199
-2869.54,1,0.586772,2,7,0,2870.84,356.676,5.34433,0.461961,251.498
-2869.87,0.97468,0.586772,3,7,0,2870.56,356.783,5.69157,1.27487,870.002
-2869.04,0.499536,0.586772,2,6,1,2870.57,357.189,5.92478,0.222028,433.158
-2869.04,0.331715,0.586772,2,3,0,2869.66,357.189,5.92478,0.222028,479.705
-2869.85,0.989482,0.586772,3,7,0,2870.08,355.703,5.5532,0.655446,594.62
-2869.6,0.996654,0.586772,2,3,0,2869.99,355.903,5.76143,0.54512,435.525
-2869.73,0.791986,0.586772,2,7,0,2870.04,356.255,5.76579,0.927375,358.892
-2869.81,0.990729,0.586772,3,7,0,2870.14,357.568,5.07902,0.789137,348.154
-2870.75,0.989186,0.586772,2,7,0,2872.18,357.989,4.52517,1.22826,99.4246
-2870.84,0.941414,0.586772,2,7,0,2871.97,356.581,6.38678,0.333652,364.439
-2870.88,0.934905,0.586772,2,3,0,2872.05,355.744,4.97767,0.520749,91.085
-2870.79,0.720246,0.586772,3,7,0,2872.52,358.245,6.14652,1.05188,336.725
-2870.26,0.917354,0.586772,3,7,0,2874.67,357.8,4.84114,1.24488,302.329
-2869.99,0.975629,0.586772,2,7,0,2871.04,356.006,5.23272,1.1417,34.5763
-2871.66,0.858002,0.586772,2,5,0,2873.75,359.125,6.02513,0.820564,134.972
-2874.67,0.896545,0.586772,3,7,0,2876.25,360.258,4.63019,1.02073,92.3577
-2872.53,0.996633,0.586772,3,7,0,2875.79,359.644,5.30676,0.989118,247.337
-2872.36,1,0.586772,3,7,0,2873.39,359.668,5.65699,0.721674,321.532
-2872.23,0.977454,0.586772,3,7,0,2875.15,354.606,6.15923,1.06493,552.854
-2869.85,0.9595,0.586772,2,3,0,2874.31,355.553,5.71552,0.464219,527.883
-2869.05,0.541852,0.586772,2,7,0,2870.49,357.328,5.761,0.245252,277.248
-2869.05,5.71872e-06,0.586772,1,1,0,2870.92,357.328,5.761,0.245252,178.577
-2869.82,0.34693,0.586772,2,7,0,2870.69,358.101,5.53734,0.621732,329.129
-2869.7,0.995468,0.586772,3,7,0,2870.13,356.202,5.31332,0.939687,86.0623
-2870.01,0.965401,0.586772,3,7,0,2870.38,355.963,5.15827,0.609151,39.8236
-2869.4,0.950232,0.586772,2,3,0,2870.95,356.908,5.39989,0.8096,153.412
-2869.56,0.995488,0.586772,2,3,0,2869.56,356.725,5.33016,1.00428,1179.07
-2872.65,0.751465,0.586772,3,7,0,2873.96,355.846,7.07184,1.27157,505.246
-2870.91,0.849675,0.586772,3,7,0,2872.87,358.528,5.07335,0.591431,26.0481
-2870.86,0.905874,0.586772,3,7,0,2872.32,356.389,4.77494,2.27324,489.974
-2873.24,0.842094,0.586772,2,3,0,2874.29,355.351,4.97709,3.90769,0.188217
-2869.74,0.825785,0.586772,3,7,0,2873.79,357.864,6.06066,0.352811,298.188
-2870.91,0.704487,0.586772,3,7,0,2872.31,355.247,5.04976,1.25461,858.015
-2870.79,0.999384,0.586772,3,7,0,2871.46,358.753,5.62244,0.859995,583.172
-2869.63,0.963486,0.586772,2,7,0,2871.21,357.4,5.43598,0.364399,136.842
-2871.24,0.322503,0.586772,3,7,0,2873.92,356.93,5.92891,2.47314,1627.1
-2869.59,0.942664,0.586772,3,7,0,2871.63,356.211,5.32971,0.668465,323.091
-2870.34,0.978095,0.586772,3,7,0,2870.43,355.333,5.61574,0.760799,215.09
-2869.93,0.975653,0.586772,3,7,0,2870.6,355.561,5.77101,0.552975,202.949
-2870.77,0.895964,0.586772,3,7,0,2871.72,358.464,5.01865,0.694486,69.8192
-2869.81,0.719709,0.586772,3,7,0,2872.65,356.223,5.08385,0.846405,201.627
-2870.24,0.796522,0.586772,2,3,0,2871.96,355.378,5.4312,0.554644,346.488
-2869.26,0.9503,0.586772,2,3,0,2870.66,356.819,5.8806,0.52926,298.845
-2870.37,0.973072,0.586772,3,7,0,2870.59,355.597,5.45218,1.17387,1810.15
-2871.49,0.947481,0.586772,3,7,0,2872.87,357.776,4.02135,1.89307,8.59871
-2873.92,0.943353,0.586772,3,7,0,2874.6,356.554,2.90018,1.60335,163.849
-2871.81,0.729958,0.586772,3,7,0,2875.64,356.843,6.91396,1.34567,1151.58
-2872.64,0.947221,0.586772,2,3,0,2873.87,356.545,7.04212,1.99642,368.929
-2873.54,0.974631,0.586772,2,7,0,2874.08,357.491,7.45636,1.48947,2869.57
-2871.36,0.827042,0.586772,3,7,0,2874.53,356.564,3.93928,1.87742,159.351
-2870.24,0.986475,0.586772,3,7,0,2871.91,357.564,4.69566,1.035,109.744
-2869.72,0.980423,0.586772,3,7,0,2870.95,357.365,6.15546,0.398481,369.597
-2869.93,0.887644,0.586772,1,3,0,2870.7,357.755,6.124,0.272024,546.96
-2869.93,0.622979,0.586772,1,3,0,2871.19,357.755,6.124,0.272024,576.023
-2870.62,0.898946,0.586772,3,7,0,2872.11,355.435,5.91513,0.995345,417.31
-2870.83,0.708107,0.586772,2,7,0,2872.41,357.828,5.97786,1.67472,1083.75
-2869.45,1,0.586772,2,3,0,2870.86,356.361,5.53855,0.741167,245.183
-2870.07,0.984656,0.586772,3,7,0,2870.16,355.899,5.04402,0.876386,245.848
-2869.79,0.965792,0.586772,3,7,0,2871.12,356.421,6.17103,0.393778,440.343
-2869.8,1,0.586772,2,3,0,2870.06,355.814,5.56819,0.299051,188.889
-2869.76,1,0.586772,2,3,0,2870.11,355.705,5.97722,0.311935,647.231
-2869.99,0.651695,0.586772,3,7,0,2871.48,355.376,5.76918,0.384009,308.672
-2869.49,0.622338,0.586772,2,5,0,2874.99,357.519,5.59683,0.267201,211.097
-2869.84,0.702893,0.586772,2,7,0,2871.43,356.74,5.2979,0.400351,125.929
-2870.57,0.815822,0.586772,2,7,0,2871.35,358.28,5.98082,1.00267,311.01
-2871.94,0.928127,0.586772,3,7,0,2872.43,355.432,4.97113,0.419204,130.548
-2871,0.998556,0.586772,3,7,0,2872.72,357.947,6.34216,1.26409,290.056
-2870.73,0.998474,0.586772,2,3,0,2871.34,357.331,6.37951,1.29684,199.59
-2869.62,0.719344,0.586772,2,4,1,2871.48,358.183,5.92325,0.0826712,352.382
-2869.62,0.203421,0.586772,1,3,1,2871.39,358.183,5.92325,0.0826712,346.204
-2869.62,0.000109941,0.586772,1,2,1,2870.6,358.183,5.92325,0.0826712,386.415
-2869.62,1.32411e-20,0.586772,1,1,0,2871.44,358.183,5.92325,0.0826712,394.721
-2869.62,0,0.586772,0,1,1,2870.41,358.183,5.92325,0.0826712,361.223
-2870.13,0.0159309,0.586772,1,3,1,2873.17,358.195,5.7892,0.0749519,337.559
-2870.13,5.98962e-09,0.586772,1,2,1,2871.48,358.195,5.7892,0.0749519,331.074
-2870.13,7.70898e-35,0.586772,1,2,1,2871.65,358.195,5.7892,0.0749519,314.743
-2870.13,0,0.586772,0,1,1,2872.55,358.195,5.7892,0.0749519,369.356
-2870.13,1.25135e-11,0.586772,2,4,1,2873.2,358.195,5.7892,0.0749519,305.316
-2870.13,0,0.586772,0,1,1,2871.61,358.195,5.7892,0.0749519,321.034
-2870.13,6.0569e-236,0.586772,1,3,1,2870.75,358.195,5.7892,0.0749519,350.565
-2870.13,1.4992e-17,0.586772,1,2,1,2871.42,358.195,5.7892,0.0749519,287.23
-2870.13,1.08479e-08,0.586772,1,2,1,2871.57,358.195,5.7892,0.0749519,344.511
-2870.13,0,0.586772,0,1,1,2873.72,358.195,5.7892,0.0749519,316.744
-2870.13,0,0.586772,0,1,1,2870.6,358.195,5.7892,0.0749519,349.073
-2870.13,0,0.586772,0,1,1,2870.8,358.195,5.7892,0.0749519,333.591
-2870.13,3.90938e-05,0.586772,1,2,1,2872,358.195,5.7892,0.0749519,314.82
-2870.13,0,0.586772,0,1,1,2870.47,358.195,5.7892,0.0749519,360.451
-2870.13,2.83838e-70,0.586772,1,2,1,2872.81,358.195,5.7892,0.0749519,317.248
-2870.13,0,0.586772,0,1,1,2872.06,358.195,5.7892,0.0749519,356.269
-2870.13,1.08594e-26,0.586772,1,2,1,2870.79,358.195,5.7892,0.0749519,342.617
-2870.13,4.91495e-39,0.586772,1,2,1,2872.45,358.195,5.7892,0.0749519,247.323
-2870.13,2.91771e-31,0.586772,2,4,1,2871.05,358.195,5.7892,0.0749519,327.845
-2870.13,0,0.586772,0,1,1,2871.24,358.195,5.7892,0.0749519,355.557
-2870.13,0,0.586772,0,1,1,2871.36,358.195,5.7892,0.0749519,310.408
-2870.13,3.71122e-12,0.586772,1,2,1,2873.64,358.195,5.7892,0.0749519,311.996
-2870.13,1.68472e-08,0.586772,2,4,1,2872.69,358.195,5.7892,0.0749519,289.256
-2869.55,1,0.586772,2,7,0,2873.18,357.302,6.04594,0.181182,418.296
-2870.31,0.753269,0.586772,1,3,0,2871.15,357.042,5.46605,0.228291,239.62
-2870.08,0.395926,0.586772,2,3,0,2871.25,357.588,5.38631,0.322871,200.301
-2870.08,0.0254944,0.586772,2,3,0,2874.76,357.588,5.38631,0.322871,320.175
-2870.88,0.989572,0.586772,3,7,0,2871.36,358.581,6.18172,0.601805,573.821
-2870.8,1,0.586772,3,7,0,2871.09,355.263,5.36429,1.22952,48.3211
-2872.76,0.885343,0.586772,2,3,0,2873.79,355.071,5.52508,2.92395,1.96331
-2871.87,0.740166,0.586772,2,7,1,2876.26,359.214,5.24199,1.24811,106.628
-2869.82,0.891564,0.586772,3,7,0,2871.97,355.819,5.43025,0.724674,614.245
-2869.42,0.844045,0.586772,3,7,0,2875.15,356.904,5.30657,0.728537,46.4264
-2872.69,0.728719,0.586772,2,7,0,2874.32,354.152,5.13342,0.637949,71.515
-2871.55,0.994715,0.586772,2,3,0,2873.39,354.824,4.92209,1.09093,15.2716
-2870.01,0.997637,0.586772,2,3,0,2871.71,356.499,5.06097,1.44491,24.8041
-2870.56,0.973974,0.586772,2,3,0,2870.83,355.929,4.9158,1.6692,101.06
-2870.89,0.719677,0.586772,2,3,0,2873.02,356.199,6.5008,0.530907,377.751
-2871.74,0.666667,0.586772,1,3,0,2873.01,355.897,6.77421,1.07005,1221.21
-2869.3,0.927221,0.586772,2,3,0,2872.85,357.252,5.64959,0.640514,195.046
-2869.39,0.658852,0.586772,2,6,1,2870.13,357.944,5.8659,0.254081,319.444
-2869.48,0.779862,0.586772,3,7,0,2871.64,357.949,5.83908,0.352206,452.891
-2871.6,0.834007,0.586772,2,7,0,2872.08,354.766,5.91971,1.00385,192.333
-2871.75,0.911071,0.586772,2,3,0,2874.47,355.474,5.7645,2.30013,64129.9
-2870.96,0.964663,0.586772,3,7,0,2872.64,354.995,5.219,0.751342,207.835
-2872.81,0.943359,0.586772,3,7,0,2873.92,353.893,5.58287,0.377073,452.534
-2869.74,0.816334,0.586772,2,5,0,2876.42,355.964,6.04014,0.431925,306.906
-2870.28,0.579017,0.586772,2,7,0,2871.4,355.282,5.61726,0.60294,183.926
-2870.2,0.954732,0.586772,2,7,0,2871.2,357.438,6.30155,0.745885,210.817
-2869.48,0.792169,0.586772,2,5,0,2871.87,356.491,6.05748,0.432999,518.606
-2869.42,0.999894,0.586772,3,7,0,2869.94,357.022,5.31971,0.616424,396.961
-2869.61,0.912961,0.586772,2,3,0,2870.08,356.672,5.18423,0.627189,59.8012
-2870.11,0.71425,0.586772,3,7,0,2873.12,356.788,5.97521,1.28603,3480.09
-2870.55,0.986649,0.586772,2,3,0,2870.72,356.739,6.35349,1.21013,1199.47
-2871.58,0.96012,0.586772,2,3,0,2871.78,357.639,6.77641,1.14975,359.701
-2869.76,0.946742,0.586772,1,3,0,2873.5,356.832,6.03139,0.871071,304.608
-2869.38,1,0.586772,3,7,0,2869.89,356.53,5.58772,0.277501,306.28
-2869.62,0.993684,0.586772,3,7,0,2871.08,357.835,5.52932,0.65614,963.262
-2869.54,0.998941,0.586772,3,7,0,2869.73,355.948,5.63348,0.536785,283.827
-2870.19,0.973639,0.586772,3,7,0,2870.6,357.951,5.12899,0.582545,202.38
-2869.7,0.989387,0.586772,3,7,0,2870.67,355.85,5.49999,0.46032,151.778
-2871.02,0.825459,0.586772,3,7,0,2871.64,355.399,6.22608,0.957119,2828.6
-2870.57,0.995801,0.586772,3,7,0,2872.1,356.589,6.051,1.63536,81.1241
-2869.2,0.855995,0.586772,3,7,0,2871.12,356.272,5.71923,0.342473,180.149
-2869.67,0.934664,0.586772,2,7,0,2870.25,358.014,5.97243,0.33312,229.006
-2873.01,0.114374,0.586772,1,1,0,2873.5,358.039,6.4315,0.228289,511.682
-2868.99,0.529492,0.586772,2,3,0,2871.74,357.087,5.7827,0.275273,393.738
-2869.32,0.733048,0.586772,2,3,0,2869.88,356.68,5.49154,0.419476,382.36
-2869.43,0.916338,0.586772,2,3,0,2869.76,355.989,5.938,0.287636,297.816
-2869.43,0.10254,0.586772,2,3,0,2870.37,355.989,5.938,0.287636,264.737
-2869.81,0.641019,0.586772,2,3,0,2870.67,355.708,6.00107,0.305888,427.977
-2869.46,0.734257,0.586772,2,5,0,2870.8,356.649,5.40081,0.860937,316.301
-2869.58,0.983607,0.586772,3,7,0,2869.71,356.789,5.55567,1.03843,344.79
-2870.78,0.334185,0.586772,2,3,0,2873.74,356.433,6.46778,0.463006,1547.62
-2869.6,0.870467,0.586772,2,3,0,2871.33,356.01,6.01585,0.343495,416.916
-2870.19,0.938952,0.586772,3,7,0,2870.36,355.604,5.61773,0.204818,274.554
-2870.13,0.384187,0.586772,2,3,0,2870.25,355.522,6.00981,0.161449,418.136
-2870.13,7.81996e-23,0.586772,1,1,0,2871.81,355.522,6.00981,0.161449,398.563
-2870.13,3.55492e-97,0.586772,1,1,0,2872.65,355.522,6.00981,0.161449,434.843
-2870.13,9.97288e-26,0.586772,1,1,0,2872.54,355.522,6.00981,0.161449,458.074
-2870.13,3.83732e-55,0.586772,1,1,0,2871.65,355.522,6.00981,0.161449,449.227
-2870.24,0.5,0.586772,2,6,1,2871.98,357.156,5.27504,1.79062,7.14162
-2869.9,0.618619,0.586772,2,7,0,2870.73,356.508,5.32138,1.36077,63.7668
-2869.59,0.878652,0.586772,3,7,0,2870.41,355.949,5.53937,0.566164,334.801
-2871.11,0.29818,0.586772,1,3,0,2873.62,354.847,5.58487,0.25059,327.872
-2870.77,1,0.586772,3,7,0,2871.14,358.874,5.78868,0.571456,301.388
-2870.8,0.950017,0.586772,2,7,0,2872.17,358.216,4.82681,0.733186,368.558
-2870.71,0.994199,0.586772,2,7,0,2871.53,357.539,4.77813,2.04224,8.72104
-2869.95,0.945442,0.586772,3,7,0,2870.93,357.583,5.03236,0.695842,229.358
-2869.6,0.934415,0.586772,3,7,0,2871.86,356.537,5.22992,0.960049,624.218
-2869.66,0.987641,0.586772,3,7,0,2869.99,355.986,5.4981,0.716241,312.546
-2869.77,0.979841,0.586772,2,7,0,2870.18,357.628,6.05992,0.62145,523.02
-2869.96,0.983274,0.586772,2,3,0,2870.26,357.512,5.20053,0.485556,200.771
-2872.02,0.529216,0.586772,3,7,0,2872.86,357.143,5.40897,0.179831,203.131
-2871.21,0.481804,0.586772,2,7,0,2872.72,358.435,6.13295,1.28106,822.748
-2869.65,0.910372,0.586772,2,7,0,2874.51,356.618,5.84974,0.918799,541.178
-2870.31,0.83958,0.586772,2,7,0,2870.68,357.976,5.70893,1.25789,57.9148
-2871.48,0.975416,0.586772,2,7,0,2872.15,355.375,6.49102,0.777294,430.899
-2872.44,0.893936,0.586772,3,7,0,2875.44,356.266,4.0366,0.794302,8.80153
-2869.18,0.436278,0.586772,3,7,0,2875.36,357.109,5.91425,0.408584,106.696
-2869.34,0.588623,0.586772,2,7,1,2869.8,357.487,5.74412,0.569347,416.215
-2869.43,0.998273,0.586772,2,3,0,2869.43,357.592,5.73415,0.605909,618.399
-2869.68,0.989061,0.586772,3,7,0,2869.85,356.252,5.36857,0.441408,108.632
-2870,0.968779,0.586772,2,7,0,2870.22,356.255,6.18507,0.31774,415.829
-2869.7,1,0.586772,2,7,0,2870.28,356.293,5.18606,0.673,110.602
-2873.35,0.627576,0.586772,3,7,0,2873.56,356.715,6.6487,0.298604,1499.03
-2871.57,1,0.586772,3,7,0,2873.57,357.321,4.90695,0.414808,94.745
-2875.59,0.0716671,0.586772,3,7,0,2876.37,357.934,6.82291,5.15977,83083.9
-2872.46,0.915399,0.586772,3,7,0,2874.86,356.421,7.03135,1.74738,225.882
-2869.66,0.979881,0.586772,2,7,0,2872.75,357.101,5.10952,1.02605,104.584
-2870.19,0.919973,0.586772,2,3,0,2871,356.385,5.11815,1.63408,575.653
-2871.66,0.943664,0.586772,2,3,0,2871.88,355.472,4.2643,1.04592,17.7537
-2869.8,0.954516,0.586772,2,7,0,2874.48,356.931,4.92954,1.05777,131.561
-2869.3,0.477784,0.586772,3,15,0,2870,356.887,6.03168,0.276493,371.413
-2872.54,0.0838706,0.586772,2,7,0,2874.3,355.984,5.18074,0.25933,148.103
-2871.3,0.97118,0.586772,3,7,0,2874.33,358.36,5.5424,1.96428,386.27
-2869.66,0.950999,0.586772,2,7,0,2871.58,357.471,5.29621,0.516072,705.625
-2869.39,0.947144,0.586772,1,3,0,2870.62,357.645,5.8978,0.430622,144.848
-2870.79,0.94301,0.586772,2,3,0,2871.03,359.002,5.72822,0.248946,213.878
-2870.25,0.666501,0.586772,2,3,0,2871.23,358.535,5.60273,0.340023,176.261
-2870.25,3.16933e-05,0.586772,1,3,1,2874,358.535,5.60273,0.340023,307.287
-2870.65,0.987401,0.586772,3,7,0,2870.8,355.378,5.73446,1.09359,474.89
-2869.65,0.714286,0.586772,2,7,0,2871.09,356.789,6.11429,0.614038,553.479
-2871.79,0.911585,0.586772,2,3,0,2872.13,358.63,6.31255,1.35661,2001.99
-2870.29,0.944063,0.586772,3,7,0,2872.3,355.734,6.18256,0.391908,405.515
-2870.29,1,0.586772,2,7,0,2870.69,355.886,6.23866,0.528879,335.023
-2872.35,0.412957,0.586772,3,7,0,2876.24,354.044,5.67233,0.347179,467.062
-2870.99,0.957376,0.586772,3,7,0,2873.53,358.281,5.23175,1.81376,66.9748
-2870.99,0.993332,0.586772,3,7,0,2871.93,355.269,6.02051,1.0431,155.336
-2869.29,0.208798,0.586772,2,5,0,2873.31,356.285,5.62753,0.448876,483.781
-2869.68,0.966427,0.586772,3,7,0,2870,357.614,5.26486,0.612972,220.941
-2869.42,0.989446,0.586772,2,3,0,2869.89,357.376,5.6064,0.745979,344.901
-2869.33,0.9673,0.586772,3,7,0,2870.14,357.494,5.93936,0.408902,391.418
-2869.57,0.984562,0.586772,3,15,0,2869.74,356.497,5.21583,0.707716,37.8226
-2871.22,0.869167,0.586772,3,7,0,2871.82,355.348,4.60415,0.959089,107.675
-2871.84,0.774178,0.586772,3,7,0,2875.14,358.025,4.72342,0.523532,105.403
-2871.67,0.991403,0.586772,2,3,0,2872.74,357.902,4.4706,0.684406,143.011
-2871.28,1,0.586772,1,1,0,2871.89,357.978,4.59619,0.693701,132.051
-2869.81,1,0.586772,3,7,0,2871.47,357.585,5.72523,1.01715,641.314
-2870.55,0.345448,0.586772,2,3,0,2873.44,356.78,6.42252,0.444981,462.119
-2871.48,0.588994,0.586772,2,7,0,2872.55,355.661,6.52885,1.20817,237.579
-2869.17,0.306257,0.586772,2,6,1,2876.75,357.188,5.76846,0.481626,381.819
-2869.28,0.988507,0.586772,2,3,0,2869.32,357.333,5.89922,0.46426,433.169
-2869.97,0.982279,0.586772,3,7,0,2870.32,356.926,5.18344,1.50749,126.368
-2870.14,0.995745,0.586772,3,7,0,2870.37,357.724,4.88551,0.856239,107.046
-2870.47,0.993263,0.586772,2,7,0,2871.11,356.377,4.503,1.46119,440.931
-2870.66,0.976628,0.586772,3,7,0,2871.21,355.674,4.77078,0.851181,103.653
-2869.67,0.884617,0.586772,2,3,0,2871.38,356.936,5.54561,1.14795,38.7905
-2869.45,0.459115,0.586772,2,7,0,2870.17,356.885,5.43988,0.388703,110.551
-2869.6,0.590603,0.586772,2,5,1,2871.98,356.793,5.40481,1.07902,134.924
-2870.57,0.944588,0.586772,2,3,0,2870.94,356.013,4.97637,1.78605,88.9583
-2869.63,0.714301,0.586772,2,7,1,2871,357.137,5.58818,1.06493,1493.88
-2869.66,0.965152,0.586772,2,7,0,2871,355.716,5.66531,0.327953,314.467
-2869.49,0.942133,0.586772,2,7,0,2869.95,357.853,5.97228,0.271076,437.079
-2869.72,0.333439,0.586772,2,3,0,2871.92,357.187,6.144,0.602636,628.432
-2869.9,0.438159,0.586772,3,15,0,2870.42,356.556,4.92115,0.806531,46.8901
-2870.74,0.83924,0.586772,1,3,0,2872.61,356.549,4.75855,2.18946,226.013
-2871.27,0.98035,0.586772,3,7,0,2874.06,357.755,4.69924,0.588221,113.782
-2871.27,0.0835364,0.586772,2,3,0,2875.17,357.755,4.69924,0.588221,128.961
-2871.7,0.96516,0.586772,3,7,0,2872.18,357.083,5.24046,3.30353,20.3796
-2870.98,0.977767,0.586772,3,7,0,2872.77,357.052,6.65436,0.894144,1845.15
-2870.93,0.982863,0.586772,3,7,0,2872.14,357.241,4.65642,0.633165,270.117
-2869.99,1,0.586772,3,7,0,2871.85,356.209,5.39437,1.31462,925.272
-2869.93,0.995028,0.586772,3,7,0,2870.54,356.711,4.91932,0.742313,229.647
-2870.13,0.993355,0.586772,3,7,0,2870.43,357.518,5.31075,1.53199,10.7723
-2871.04,0.966014,0.586772,2,3,0,2871.4,358.168,4.47341,1.07867,64.7659
-2870.32,1,0.586772,2,3,0,2871.33,357.238,4.86512,1.76372,1529.74
-2872.28,0.943873,0.586772,2,7,0,2872.87,357.974,3.64321,1.62894,45.5667
-2872.99,0.942036,0.586772,3,7,0,2875.74,356.481,7.16202,0.741323,2381.93
-2871.69,1,0.586772,2,3,0,2873.26,356.903,6.80298,1.54753,2860.5
-2870.83,1,0.586772,2,3,0,2871.78,356.758,6.55137,1.08428,732.583
-2869.53,0.944091,0.586772,2,7,0,2871.11,357.646,5.76353,0.670016,117.901
-2869.25,0.976704,0.586772,3,7,0,2870.19,356.938,5.89928,0.510791,879.866
-2869.99,0.699277,0.586772,2,5,0,2871.29,357.963,5.91405,0.793539,631.052
-2870.53,0.974898,0.586772,2,7,0,2871.11,356.476,6.29477,1.22089,3039.22
-2869.55,0.994645,0.586772,2,3,0,2870.88,357.289,6.05506,0.554921,181.579
-2869.46,0.99639,0.586772,2,7,0,2869.98,356.751,5.93454,0.673547,116.541
-2869.13,0.792094,0.586772,2,7,0,2869.73,357.434,5.74138,0.321495,241.364
-2869.75,0.698889,0.586772,2,7,0,2870.53,355.897,5.48441,0.746808,181.957
-2870.82,0.771579,0.586772,2,3,0,2872.83,355.672,6.36354,0.549599,406.578
-2872.87,0.592219,0.586772,2,3,0,2874.49,355.326,5.14325,0.28698,135.881
-2873.73,1,0.586772,2,3,0,2876.07,355.087,6.49856,0.270826,637.7
-2870.32,1,0.586772,2,3,0,2874.67,355.968,4.79675,1.21583,85.2587
-2871.32,0.711277,0.586772,2,7,0,2873.91,357.102,4.88338,2.90789,69.2969
-2870.37,0.775118,0.586772,2,6,1,2873.58,355.838,5.91914,1.15486,124.046
-2870.06,0.993128,0.586772,3,7,0,2870.87,356.201,4.93409,0.765444,345.256
-2870.28,0.204625,0.586772,2,3,0,2874.85,356.771,5.93442,1.49804,748.349
-2869.38,0.998718,0.586772,2,3,0,2870.4,356.367,5.56379,0.661419,262.111
-2869.57,0.481828,0.586772,2,6,1,2870.81,355.615,5.83337,0.193538,375.783
-2869.74,0.781912,0.586772,2,7,0,2870.86,355.889,5.92282,0.556452,320.049
-2871.72,0.811526,0.586772,2,7,0,2872.15,359.18,5.28176,1.14932,108.599
-2871.07,0.971974,0.586772,3,7,0,2873.33,356.364,6.47096,1.45288,383.26
-2870.65,0.880854,0.586772,3,7,0,2872.74,356.327,6.28832,0.282425,526.613
-2869.75,0.560484,0.586772,3,7,0,2871.39,355.649,5.82422,0.430772,458.984
-2870.31,0.682405,0.586772,2,7,1,2871.01,357.389,5.69355,1.63442,2844.67
-2870.36,0.947613,0.586772,3,7,0,2871.37,357.165,4.72412,1.74681,12.7307
-2870.52,0.981574,0.586772,2,7,0,2870.78,357.522,4.60266,0.862283,26.0424
-2870.6,0.969787,0.586772,3,7,0,2871.21,355.691,6.14406,0.975948,8471.76
-2870.26,0.777384,0.586772,2,5,0,2872.54,356.875,6.38852,0.641398,771.582
-2870.15,0.912304,0.586772,3,7,0,2871.37,356.073,6.2397,0.526653,433.165
-2870.15,0.964386,0.586772,3,7,0,2870.69,357.113,5.10414,0.477724,192.057
