# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = strength_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_2.data.R
# init = 2 (Default)
# random
#   seed = 1286197972 (Default)
# output
#   file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_samples_2.csv
#   diagnostic_file = /Users/ddifrancesco/Github/DCE_guidance/tmp/strength_model_diagnostics_2.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,strength,strength_m_log,strength_sd_log,p_strength,p_strength_m_log,p_strength_sd_log,g_strength,g_strength_m_log,g_strength_sd_log
-2870.41,0.768555,0.404006,2,3,0,2872.83,355.943,5.49167,-1.45616,0.0779688,-2.78439,0.817229,-0.753738,-6.55724,-2.46734
-2870.11,0.945664,0.404006,2,3,0,2870.68,355.654,5.55342,-1.32218,0.336338,-1.07453,-0.662309,-0.992068,-3.95805,-1.17956
-2870.31,1,0.404006,3,7,0,2870.55,358.482,5.73318,-0.363985,-0.0309682,-0.910177,-0.187273,1.25826,0.425246,0.649112
-2870.23,0.93471,0.404006,3,15,0,2871.3,358.535,5.59029,-0.875549,-0.1657,-0.416057,-1.6042,1.3042,-1.09036,-0.0736681
-2869.27,0.998194,0.404006,3,7,0,2870.36,356.482,5.99738,-1.40359,1.20265,0.372144,0.477451,-0.348386,3.0031,0.00282967
-2869.68,0.942886,0.404006,3,15,0,2870.08,357.697,5.52433,-0.132946,-0.286246,0.496938,0.851014,0.631086,0.0607436,0.710774
-2869.66,0.974236,0.404006,3,7,0,2871.04,357.011,5.47805,0.139701,0.736769,0.518707,1.55213,0.0813845,0.175772,1.0291
-2869.31,0.811188,0.404006,2,7,0,2872.26,356.506,5.66195,-1.50215,-0.379918,1.31063,-2.46607,-0.311249,-3.66297,-0.704609
-2869.31,0.0912999,0.404006,1,1,0,2870.74,356.506,5.66195,-1.50215,-0.118031,-2.20377,-0.450938,-0.311249,-3.66297,-0.704609
-2869.12,0.428726,0.404006,2,7,0,2869.76,357.173,5.95806,-1.95117,-0.593154,0.894672,0.689642,0.199583,4.91142,-0.173515
-2869.12,5.15353e-25,0.404006,1,1,0,2873.13,357.173,5.95806,-1.95117,0.758882,-1.85237,2.61201,0.199583,4.91142,-0.173515
-2869.12,0.0894466,0.404006,2,5,0,2869.79,357.173,5.95806,-1.95117,0.217594,-1.19867,0.78043,0.199583,4.91142,-0.173515
-2869.3,0.921054,0.404006,2,7,0,2869.92,355.933,5.8994,-1.78363,-0.932997,0.155378,0.278818,-0.78448,1.77298,0.146481
-2869.3,5.67565e-05,0.404006,1,1,0,2870.67,355.933,5.8994,-1.78363,0.365635,-2.01015,-0.643889,-0.78448,1.77298,0.146481
-2870.49,0.471911,0.404006,3,7,0,2872.02,357.582,5.63458,0.567183,-1.19687,0.664902,1.07478,0.538017,0.555857,1.74402
-2872.52,0.949255,0.404006,3,11,0,2873.66,354.309,5.64106,-1.87659,0.562726,0.414093,-1.50216,-2.05311,-9.13209,-2.08604
-2869.3,0.639068,0.404006,3,15,0,2874.44,356.606,6.00785,-1.04753,2.44299,-0.968273,1.51981,-0.24634,2.07412,0.21089
-2869.86,1,0.404006,3,7,0,2870.02,357.658,5.07647,-0.212848,-0.400747,-0.401734,0.0941468,0.601543,-1.15281,-0.178968
-2869.16,0.98831,0.404006,3,7,0,2870.12,356.76,5.66039,-0.667254,0.634233,-1.5219,0.331556,-0.117857,-0.162579,0.334798
-2869.41,0.955792,0.404006,2,7,0,2869.91,357.147,5.44416,-0.873642,0.67974,-0.549496,-0.519186,0.196742,-2.04648,-0.663474
-2869.62,1,0.404006,2,7,0,2870.43,356.409,5.22832,-0.112471,0.582964,0.0693771,-1.22149,-0.398839,-0.582826,0.368198
-2869.29,0.712413,0.404006,2,7,0,2870.7,356.141,5.82325,-1.00696,0.0125021,-1.36702,1.51449,-0.613854,0.433048,0.345007
-2871.77,0.94975,0.404006,3,7,0,2872.36,357.149,4.55662,1.17372,-0.565196,1.15845,-0.0262944,0.191305,-0.569738,3.06701
-2869.63,0.957383,0.404006,3,7,0,2872.23,357.516,5.31371,-0.626698,-0.239926,3.0325,0.120578,0.490483,-1.66671,-0.585522
-2870.19,0.965218,0.404006,3,7,0,2870.72,358.513,5.76371,-0.667062,-0.0964888,1.35672,0.141519,1.28386,0.314731,0.460119
-2870.19,0.794733,0.404006,1,3,0,2874.99,358.513,5.76371,-0.667062,0.550538,-3.24832,-2.06014,1.28386,0.314731,0.460119
-2869.87,0.956357,0.404006,3,7,0,2871.06,356.773,6.06126,-0.0585312,1.20961,0.87488,0.150376,-0.110678,1.26828,0.905023
-2871.66,0.946085,0.404006,3,7,0,2872.66,357.492,4.93278,1.14375,-0.250581,1.81222,0.370796,0.465691,-0.163288,3.0476
-2870.79,0.99168,0.404006,2,3,0,2872.05,356.946,5.18633,0.875023,-0.567641,0.553619,-1.56715,0.0288473,0.066217,2.3159
-2871.7,0.99238,0.404006,3,7,0,2872.05,355.473,4.51752,-0.302888,0.0904679,0.442601,-0.864341,-1.14245,-2.96745,-2.63075
-2869.77,0.998947,0.404006,2,7,0,2873.39,357.504,5.28412,0.0993724,-1.86282,-2.06068,-0.587267,0.47611,-0.203664,0.814234
-2873.45,0.87875,0.404006,3,7,0,2874.28,356.079,4.24821,-0.550177,-0.102283,-1.60957,0.529851,-0.651271,-5.64114,-7.37785
-2872.89,0.892385,0.404006,2,3,0,2874.08,355.9,4.16143,-0.376024,-0.17108,0.517092,1.67025,-0.79792,-4.47291,-5.53984
-2870.95,0.797366,0.404006,2,3,0,2874.38,355.586,4.61283,0.381936,-0.369059,2.20706,2.25258,-1.05748,-0.974593,0.724416
-2871.38,0.976847,0.404006,2,3,0,2871.55,355.36,4.69981,0.60939,0.170649,-0.518061,-0.430539,-1.23952,-0.647009,1.43238
-2873.84,0.620188,0.404006,2,7,0,2875.62,354.802,4.26854,1.20621,0.695117,1.74377,-1.26057,-1.68627,-0.875084,3.11057
-2869.65,0.943617,0.404006,3,7,0,2873.67,358.139,5.73801,-1.54021,-1.46122,2.99397,0.521846,0.991873,-2.37293,-0.230265
-2869.17,0.834161,0.404006,3,11,0,2869.85,357.045,5.83487,-0.748415,0.949041,0.40006,-0.327701,0.108773,0.642818,0.464859
-2869.33,0.991903,0.404006,2,3,0,2869.35,357.11,5.92378,-0.594196,-0.00177956,-0.24444,0.0291761,0.159498,1.07386,0.545142
-2869.22,0.998227,0.404006,2,7,0,2869.54,356.308,5.68244,-1.12672,0.306466,0.431224,0.72658,-0.476843,-1.1584,-0.0318436
-2869.72,0.749295,0.404006,2,7,0,2872.08,358.144,5.65487,-1.05276,1.44459,1.57811,0.845829,0.992532,-1.20148,-0.0706906
-2870.49,0.79789,0.404006,3,7,0,2870.98,355.687,6.11304,-1.62863,0.54627,-0.757454,-0.570734,-0.995815,7.32155,-1.28757
-2869.26,1,0.404006,1,3,0,2870.41,356.087,5.89151,-1.37362,0.876496,-1.21808,0.756774,-0.658836,1.14629,0.249026
-2869.47,0.976346,0.404006,2,3,0,2869.59,355.759,5.8212,-1.40591,0.0557874,-0.634146,-0.114739,-0.918792,-0.061563,0.198314
-2870.28,0.883205,0.404006,3,7,0,2870.55,358.577,5.86976,-0.783226,0.27662,-0.705492,-0.455583,1.33337,0.810475,0.456196
-2872.9,0.963068,0.404006,3,7,0,2873.82,359.335,6.04758,0.508371,-0.049581,-0.0621385,1.52736,1.9398,1.10667,1.65293
-2868.94,0.714758,0.404006,3,7,0,2872.48,356.985,5.90283,-1.66798,-1.86425,1.86965,-0.804171,0.0578505,1.60918,0.170876
-2870.08,0.219643,0.404006,2,3,0,2872.69,357.116,6.27898,-0.932805,-0.211472,-0.89357,-2.45705,0.157367,3.86887,-0.644889
-2871.79,0.920024,0.404006,3,7,0,2872.59,359.031,4.81521,0.262266,-0.335887,-1.54243,0.393046,1.69873,-0.816986,0.62456
-2869.53,1,0.404006,3,7,0,2871.91,357.703,5.57172,-0.382983,-1.49657,1.36814,-0.959601,0.636409,-0.090765,0.477791
-2870.06,0.870162,0.404006,2,3,0,2871.9,358.551,5.87706,-1.3432,0.225313,2.54992,0.0147784,1.31263,0.803458,0.26064
-2869.62,0.934301,0.404006,3,7,0,2870.7,357.078,6.07044,-1.65843,-1.26537,-0.226381,-0.0343211,0.119244,6.37813,-0.831243
-2871.45,1,0.404006,3,7,0,2873.45,355.711,4.66345,0.854983,1.05611,-1.59502,-1.1882,-0.958884,-0.555527,2.08623
-2870.09,0.981602,0.404006,3,7,0,2871.98,357.054,4.74656,-0.138501,0.896789,2.05981,0.66103,0.119161,-1.74585,-0.817738
-2869.77,0.943059,0.404006,2,7,0,2871.03,357.456,5.20972,-0.604571,0.221163,2.10254,-0.00543154,0.443179,-2.03281,-0.9546
-2870.26,0.951794,0.404006,3,7,0,2870.7,356.415,5.51873,0.514071,-0.260501,-0.00297098,-1.00405,-0.395955,0.390909,1.62641
-2873.39,0.928003,0.404006,3,7,0,2874.41,353.812,5.99155,-0.34712,0.357698,-0.103987,1.54149,-2.47917,1.23738,0.676537
-2869.18,0.872423,0.404006,3,7,0,2874.44,357.117,5.69223,-1.53487,-2.51766,1.68956,0.78111,0.176702,-3.30991,-0.528244
-2869.73,0.792405,0.404006,3,7,0,2870.38,356.909,5.61178,0.168526,0.806408,-0.348619,-0.677488,-5.63066e-07,0.422095,1.13316
-2869.45,0.960467,0.404006,2,7,0,2871.64,356.69,5.98453,-2.22885,-0.051201,-0.747483,-2.28007,-0.202429,10.2745,-0.892516
-2868.8,0.285716,0.404006,2,7,0,2870.12,357.079,5.86753,-2.72785,0.694371,-0.203172,-1.58739,0.141916,-1.57347,0.0399057
-2870.4,0.00401904,0.404006,2,5,0,2873.93,357.378,6.05094,-2.24602,0.488819,-2.50098,2.03817,0.331476,16.4242,-2.54062
-2870.04,1,0.404006,3,7,0,2870.92,356.019,5.76239,0.0842204,-0.285497,-0.153077,1.45147,-0.712357,0.667241,1.07716
-2874.55,0.856106,0.404006,2,7,0,2881.47,354.75,6.6685,-1.05169,2.0044,-2.37875,2.61407,-1.74644,8.19975,-4.85664
-2874.55,0.239917,0.404006,1,1,0,2876.65,354.75,6.6685,-1.05169,-0.560677,1.79149,-1.5996,-1.74644,8.19975,-4.85664
-2872.02,0.476727,0.404006,2,3,0,2876.24,355.18,6.27804,-1.42939,1.08158,-3.42526,-0.664733,-1.40422,8.34854,-2.62701
-2872.94,0.855121,0.404006,2,3,0,2873.57,354.849,5.38697,-1.55165,-0.357956,0.87746,-0.921078,-1.61829,-10.4085,-5.02091
-2872.94,0.0419531,0.404006,2,3,0,2875.65,354.849,5.38697,-1.55165,0.115173,1.60024,2.25838,-1.61829,-10.4085,-5.02091
-2870.71,0.671651,0.404006,2,3,0,2875.98,355.728,5.14612,-0.818892,1.82066,-0.345589,2.78083,-0.935281,-3.59877,-2.28553
-2869.67,1,0.404006,2,3,0,2870.61,355.853,5.67617,-0.502545,0.483456,1.54878,0.555015,-0.844224,0.134246,0.497499
-2869.74,0.94889,0.404006,4,15,0,2870.12,357.868,5.52598,-0.214733,0.401919,-0.721932,0.560617,0.768001,-0.0182092,0.614013
-2869.79,0.95198,0.404006,2,5,0,2871.65,356.055,5.36807,-0.80816,-1.55723,0.273618,-0.763159,-0.677328,-2.1845,-0.848508
-2870.83,0.536098,0.404006,3,7,0,2872.04,356.355,5.35227,-1.35361,0.642475,1.44384,-0.948293,-0.422476,-7.49606,-3.85154
-2869.15,1,0.404006,2,7,0,2871.64,357.112,5.62007,-0.938978,-1.37255,-1.40814,-1.32122,0.165916,-1.06716,-0.0442443
-2870.23,0.893263,0.404006,3,7,0,2870.31,356.397,5.8199,0.370984,0.273607,0.289356,-0.169762,-0.410589,0.793164,1.44766
-2872.25,0.910675,0.404006,2,7,0,2872.98,358.346,6.62918,0.505349,0.757169,0.196561,-0.928902,1.14757,1.90131,1.4541
-2870.89,0.83407,0.404006,2,7,0,2873.35,357.023,5.80942,0.796254,1.1147,1.92641,1.23943,0.0899798,0.795506,2.21627
-2871.21,0.977608,0.404006,2,7,0,2873.92,356.387,5.2268,0.996455,1.09627,2.62247,-0.0980748,-0.418465,0.13831,2.65121
-2869.47,0.771894,0.404006,2,7,1,2871.41,357.178,5.65743,-0.150561,-0.481222,-0.410507,2.10805,0.215451,0.359038,0.794338
-2869.46,0.993236,0.404006,3,7,0,2869.91,357.669,5.53569,-0.852025,-0.577669,0.534715,-0.624051,0.612384,-1.35453,-0.223531
-2871.75,0.761493,0.404006,3,15,0,2872.5,356.003,6.27689,-1.62257,0.820488,0.905419,-0.440176,-0.754378,11.593,-3.94912
-2869.33,0.750024,0.404006,2,3,0,2872.66,357.261,5.74438,-0.436721,-1.16145,2.00659,-1.83334,0.281379,0.423239,0.603092
-2869.98,0.978929,0.404006,3,7,0,2870.23,357.072,5.75204,0.298763,-0.247017,-0.257935,0.694571,0.12951,0.68277,1.33947
-2869.17,0.790414,0.404006,3,15,0,2870.92,357.056,5.70238,-1.6031,-1.17788,1.65751,-0.388229,0.128537,-3.6301,-0.55912
-2869.17,0.00768508,0.404006,2,3,0,2872.21,357.056,5.70238,-1.6031,0.938026,-2.94314,-0.332485,0.128537,-3.6301,-0.55912
-2869.17,0.00519512,0.404006,2,3,0,2871.56,357.056,5.70238,-1.6031,-0.056,2.93061,0.0163007,0.128537,-3.6301,-0.55912
-2869.17,4.81394e-19,0.404006,1,1,0,2874.2,357.056,5.70238,-1.6031,-1.03679,-3.33345,1.77141,0.128537,-3.6301,-0.55912
-2868.96,0.542831,0.404006,2,3,0,2869.22,357.027,5.78649,-1.74445,0.0738969,-0.819809,0.427491,0.101805,-2.20414,-0.0983557
-2869.18,0.852802,0.404006,3,7,0,2869.85,357.6,5.88702,-1.35312,-0.889691,-0.605003,0.313682,0.551828,1.00095,0.257565
-2869.05,0.430861,0.404006,2,5,1,2870.15,356.418,5.79483,-1.95091,1.03806,-0.335108,0.947101,-0.382098,-3.22774,-0.184795
-2869.05,1.43265e-07,0.404006,2,3,0,2872,356.418,5.79483,-1.95091,1.45348,2.35479,0.00617907,-0.382098,-3.22774,-0.184795
-2869.05,5.98972e-114,0.404006,1,1,0,2873.68,356.418,5.79483,-1.95091,0.97016,-3.10769,1.83125,-0.382098,-3.22774,-0.184795
-2869.05,0.161331,0.404006,1,3,0,2869.76,356.418,5.79483,-1.95091,0.247957,0.917956,1.04833,-0.382098,-3.22774,-0.184795
-2870.9,0.0373445,0.404006,2,7,0,2876.75,355.888,5.27476,-1.14843,-0.188363,-3.06552,2.86924,-0.801263,-5.68951,-3.26055
-2870.01,1,0.404006,3,7,0,2871.29,355.819,5.7507,-0.0991199,0.299016,1.1294,1.48889,-0.872138,0.599845,0.88697
-2870.47,0.986403,0.404006,2,3,0,2870.52,355.68,5.87066,0.139812,0.274997,-0.0752406,-0.0751583,-0.983757,0.868116,1.15005
-2870.02,0.968833,0.404006,2,7,0,2872.59,357.535,5.17891,0.325392,-1.67408,1.57597,0.199444,0.500619,-0.186407,1.12873
-2870.62,0.975237,0.404006,3,7,0,2871.62,358.041,4.68661,-0.0308979,-1.0553,0.95254,-0.100742,0.907832,-1.58353,-0.547023
-2870.53,0.997245,0.404006,3,7,0,2871.36,357.718,4.8163,0.546555,0.930868,-0.769057,0.465089,0.647568,-0.540138,1.34824
-2870.19,0.988693,0.404006,3,7,0,2871.22,356.029,5.86678,0.153878,-0.129212,1.91481,0.0163378,-0.705121,0.860731,1.1663
-2869.68,0.838836,0.404006,3,15,0,2871.11,357.414,5.47476,0.0523611,-1.23823,1.01048,0.580539,0.40434,0.110797,0.906666
-2869.47,0.563569,0.404006,2,7,0,2870.84,357.112,5.50105,-1.11961,0.378908,-0.828632,1.66446,0.170991,-3.03745,-1.0076
-2869.47,0.0396559,0.404006,2,3,0,2872.16,357.112,5.50105,-1.11961,-0.165577,-3.00098,-0.665852,0.170991,-3.03745,-1.0076
-2869.47,0.656959,0.404006,1,3,0,2870.6,357.112,5.50105,-1.11961,-0.200625,0.409812,1.64051,0.170991,-3.03745,-1.0076
-2869.24,0.730188,0.404006,2,7,0,2870.89,356.684,5.87529,-0.681547,-0.756801,1.49098,1.28426,-0.180626,0.86917,0.505824
-2870.04,0.93927,0.404006,2,3,0,2870.2,356.589,6.24633,-1.02607,-0.0143997,0.612636,0.371285,-0.265131,4.12465,-0.705841
-2870.12,0.25638,0.404006,1,3,0,2875.26,355.865,5.88063,-0.044696,1.17558,1.80778,-2.91284,-0.836254,0.887281,0.956248
-2869.82,0.975628,0.404006,3,7,0,2872.76,357.951,5.38138,-0.660598,0.257432,-0.897703,-2.61002,0.837724,-1.48889,-0.416751
-2869.48,0.986837,0.404006,2,7,0,2870.96,357.2,5.3036,-0.524777,-1.44215,-0.0760814,0.50091,0.23643,-1.33793,-0.351689
-2869.83,0.991519,0.404006,2,7,0,2870.04,357.279,5.00962,0.148297,0.143095,-0.197373,-0.68916,0.29711,-0.636275,0.598641
-2869.59,0.991447,0.404006,3,7,0,2870.26,355.898,5.73249,-0.608422,-0.123374,-0.651994,1.17112,-0.808402,0.252499,0.475976
-2871.22,0.904073,0.404006,4,15,0,2871.6,358.725,5.41318,0.355672,-0.616325,0.661989,0.11507,1.45268,0.18272,1.31897
-2871.03,0.987807,0.404006,3,7,0,2872.87,354.853,5.57416,-1.264,-0.745011,-1.93794,1.04632,-1.63491,-3.15365,-0.826677
-2871.55,0.591791,0.404006,3,15,0,2873.12,359.178,5.39757,-0.0584281,-0.803821,1.92427,-0.534943,1.81609,-0.148955,0.677499
-2871.27,0.98574,0.404006,3,7,0,2872.02,354.73,5.62876,-1.51855,-0.507213,0.441682,-1.1655,-1.73016,-4.42801,-1.0077
-2871.38,0.952442,0.404006,2,3,0,2871.83,354.834,6.09378,-1.50472,-0.532198,-0.940068,-0.201026,-1.67348,5.59767,-0.778371
-2871.38,0.0239825,0.404006,2,3,0,2874.52,354.834,6.09378,-1.50472,-1.0969,-2.87431,-0.31335,-1.67348,5.59767,-0.778371
-2870.18,0.905598,0.404006,2,3,0,2871.05,355.124,5.85139,-1.60081,-0.826353,1.14678,0.342683,-1.42758,0.333405,0.190814
-2870.18,0.00478593,0.404006,3,15,0,2876.48,355.124,5.85139,-1.60081,2.44647,2.86711,-0.235387,-1.42758,0.333405,0.190814
-2870.18,4.53532e-11,0.404006,2,3,0,2875.25,355.124,5.85139,-1.60081,1.00527,3.92855,0.513621,-1.42758,0.333405,0.190814
-2870.18,0.00377329,0.404006,2,3,0,2872.3,355.124,5.85139,-1.60081,-0.756435,-2.41808,0.526115,-1.42758,0.333405,0.190814
-2870.18,0.00575432,0.404006,1,1,0,2871.55,355.124,5.85139,-1.60081,0.0955971,-1.72193,-1.17649,-1.42758,0.333405,0.190814
-2869.08,0.467639,0.404006,2,6,1,2871.62,356.981,5.77586,-2.05014,-1.86218,-0.518228,0.637374,0.0740526,-5.37007,-0.497094
-2870.24,0.0685834,0.404006,2,3,0,2871.63,356.697,5.63932,-2.00341,-0.501172,1.90081,0.747357,-0.134113,-12.4197,-2.96746
-2870.24,0.151936,0.404006,2,6,1,2872.66,356.697,5.63932,-2.00341,1.27061,-0.204851,1.84157,-0.134113,-12.4197,-2.96746
-2870.58,0.26536,0.404006,2,3,0,2871.05,356.316,6.10705,-1.95905,-0.605267,-0.490443,0.655222,-0.508335,12.7389,-2.54864
-2869.67,0.333333,0.404006,2,3,0,2872.59,357.233,6.07552,-1.65091,-1.65484,1.43926,-1.14972,0.243354,6.42995,-0.863651
-2869.67,1.36074e-11,0.404006,1,1,0,2872.85,357.233,6.07552,-1.65091,-0.614545,2.8486,1.30941,0.243354,6.42995,-0.863651
-2871.96,0.246384,0.404006,2,6,1,2875.94,358.269,6.45464,-1.10517,1.70663,0.338321,2.26588,1.07222,6.68293,-2.66651
-2869.95,0.510792,0.404006,2,3,0,2873.9,357.76,5.09124,0.02672,0.805348,3.0195,-1.58419,0.682353,-0.656342,0.437519
-2872.04,0.863702,0.404006,2,7,0,2873.05,355.493,6.00646,0.872724,-1.02064,0.914152,-0.453413,-1.13387,1.02966,2.39034
-2871.47,0.96366,0.404006,3,7,0,2873.84,357.622,4.12983,0.808918,1.08048,1.3837,1.64678,0.570537,-1.21718,1.63834
-2873.35,0.937652,0.404006,2,7,0,2876.33,357.858,3.31612,1.03962,0.284199,-3.21869,0.324912,0.758927,-2.00444,2.00622
-2872.72,0.999672,0.404006,3,7,0,2873.89,357.31,3.46589,1.01693,-1.08254,1.04059,-0.476465,0.320473,-1.84977,2.0031
-2870.6,0.969552,0.404006,3,7,0,2873.87,357.916,4.8934,0.517625,0.0741031,-2.62975,1.85803,0.805857,-0.45708,1.33215
-2871.19,0.930341,0.404006,3,7,0,2872.37,356.413,5.39924,-1.5366,0.777392,1.1005,-1.06261,-0.369111,-9.90599,-4.69895
-2872.09,1,0.404006,3,7,0,2872.51,359.103,6.28786,-0.110235,-0.197251,0.533174,-0.900322,1.75316,1.79182,0.691896
-2870.95,0.9858,0.404006,3,7,0,2873.79,357.319,5.22626,0.913331,1.6459,1.90753,0.240713,0.327127,0.121256,2.42411
-2871.37,0.987546,0.404006,3,7,0,2873.05,356.35,4.31674,0.909135,0.795694,1.76093,1.00202,-0.447313,-0.936328,2.0876
-2869.94,0.993233,0.404006,3,7,0,2872.13,357.519,4.94065,0.0769529,0.0752101,2.79297,0.192704,0.489608,-0.864005,0.324791
-2869.14,0.976406,0.404006,2,7,0,2871.48,356.642,5.65359,-0.867835,0.803001,-1.95479,1.47065,-0.210808,-0.612224,0.137404
-2870.2,0.912987,0.404006,2,7,0,2871.25,358.219,5.96691,-0.350524,1.16087,0.319705,0.566323,1.04697,1.13981,0.689491
-2869.39,0.99861,0.404006,3,7,0,2870.37,357.468,5.54597,-1.0155,-1.04698,-0.382557,-0.717462,0.453354,-1.99264,-0.483329
-2869.08,0.90431,0.404006,2,7,0,2870.16,356.547,5.73043,-1.1527,-0.817557,1.50194,0.166638,-0.286236,-0.733989,0.101932
-2870.09,0.519826,0.404006,2,3,0,2872.91,356.838,4.68878,0.00277337,-0.317545,1.30023,-2.41526,-0.054084,-1.49315,-0.401952
-2869.63,0.995574,0.404006,4,15,0,2870.37,356.829,6.14987,-0.868819,-0.509889,-0.335538,-1.17435,-0.069624,2.69939,-0.00297846
-2869.92,0.961885,0.404006,3,7,0,2871.18,358.214,5.54564,-0.526661,-0.967052,1.44915,-0.383542,1.04572,-0.416245,0.267874
-2871.34,0.871009,0.404006,3,7,0,2872.89,357.021,4.42395,0.987397,-1.00788,0.294444,1.4761,0.089227,-0.77783,2.39088
-2871.57,0.972887,0.404006,3,7,0,2874.08,358.413,6.26284,-1.44169,1.74413,-0.653069,0.960774,1.18348,8.07582,-2.36026
-2869.5,0.333333,0.404006,2,3,0,2872.52,357.709,5.99908,-1.75265,-1.43403,-2.17907,-0.923369,0.628316,4.97253,-0.300936
-2869.5,0.000463529,0.404006,1,1,0,2870.7,357.709,5.99908,-1.75265,0.368215,-1.835,-0.664113,0.628316,4.97253,-0.300936
-2869.5,0.626826,0.404006,2,5,0,2870.69,357.486,5.50474,-0.230911,0.499812,0.00557168,-1.6202,0.461963,-0.0893478,0.571411
-2869.14,0.791792,0.404006,3,9,0,2870.1,356.143,5.83931,-1.58202,-0.371652,-1.09193,-1.16611,-0.611229,-0.013172,0.174851
-2869.95,0.720978,0.404006,3,9,0,2870.07,357.608,4.98151,0.0596415,-0.310832,0.435435,-0.111616,0.560684,-0.815455,0.345839
-2869.57,0.98411,0.404006,2,5,0,2870.77,357.053,5.23679,-0.0157375,-1.0548,1.22264,-0.351743,0.116028,-0.424801,0.560244
-2869.92,0.980382,0.404006,3,7,0,2870.25,357.786,5.54516,0.0748557,0.182968,-0.170307,0.878075,0.70108,0.256939,0.98124
-2870.43,0.974072,0.404006,3,7,0,2871.63,356.829,6.41941,-0.0933459,0.945166,-1.2904,0.58801,-0.0670836,2.07284,0.55662
-2870.73,0.983259,0.404006,2,3,0,2870.84,356.71,6.55804,-0.244712,-0.186448,0.0781614,-0.484343,-0.162855,2.66919,0.0261131
-2871.92,0.867576,0.404006,3,7,0,2873.65,356.566,5.12856,1.25579,-0.0752434,2.48702,0.127008,-0.27544,0.0678699,3.46521
-2872.59,0.684974,0.404006,2,7,0,2874.29,356.627,4.3293,1.3657,0.158358,-1.55708,-1.61166,-0.226054,-0.771479,3.76253
-2871.45,0.999538,0.404006,2,3,0,2873.1,357.364,4.17886,0.897696,-0.595729,-0.0684088,1.89995,0.364207,-1.10343,1.97408
-2871.1,0.955629,0.404006,3,7,0,2872.84,356.113,6.16214,0.602906,0.24397,2.4665,-0.145243,-0.638239,1.24805,1.80278
-2870.02,0.892698,0.404006,2,7,0,2875.03,357.388,5.94144,0.142856,-2.29104,1.18247,1.68847,0.382026,0.988505,1.15062
-2869.59,0.931008,0.404006,3,7,0,2870.82,356.086,5.49554,-0.94077,-0.251617,1.18796,1.41989,-0.652271,-1.99623,-0.555634
-2870.35,0.985285,0.404006,3,7,0,2870.92,355.247,6.0108,-1.36797,-0.256532,1.335,0.255757,-1.33675,3.13907,-0.0390429
-2872,0.6207,0.404006,3,7,0,2874.43,359.087,5.4511,0.492698,1.08871,-2.08788,1.04548,1.74176,0.289661,1.56691
-2871.58,0.985147,0.404006,3,7,0,2873.18,358.856,5.44363,0.462673,-1.25962,-0.223383,-1.16804,1.5575,0.269501,1.51182
-2875.73,0.952739,0.404006,3,7,0,2878.09,356.32,2.30115,0.683353,-1.4354,-1.58699,-0.85758,-0.469725,-3.6102,-1.27728
-2876.19,0.986122,0.404006,2,3,0,2876.76,356.015,2.18963,0.912278,-0.00783282,1.22247,0.623634,-0.714466,-3.40478,0.299395
-2872.73,0.999675,0.404006,3,7,0,2876.21,356.281,3.31931,0.719022,0.558245,3.4154,-0.269285,-0.501566,-2.28757,0.501007
-2872.61,0.999635,0.404006,3,7,0,2873.03,355.986,3.44221,0.634341,0.39923,-1.0002,0.312784,-0.7375,-2.24186,0.221646
-2872.25,0.998856,0.404006,2,3,0,2872.75,355.988,3.60858,0.633928,0.313303,1.2329,-0.148677,-0.73632,-2.02924,0.439498
-2870.65,0.913752,0.404006,3,7,0,2874.41,356.924,6.5308,-0.380073,-1.20311,2.25957,-1.88003,0.00696257,2.9279,-0.228888
-2869.91,0.98971,0.404006,3,7,0,2871,356.842,6.21711,-0.335155,-0.0337218,-1.45735,-1.13475,-0.0562989,1.8814,0.489488
-2871.28,0.882748,0.404006,3,15,0,2873.31,356.07,4.30633,-0.106136,-0.155779,-0.784066,2.17162,-0.666729,-2.63347,-2.14385
-2871.77,0.983401,0.404006,3,7,0,2872.16,356.467,4.44171,1.12773,-0.56027,-0.800833,-0.11041,-0.354172,-0.708663,2.87294
